seed,idx,flight_id,gates_passed,finished,aborted,abort_reason,stale_imu,duration_s,lap_time_s,gate_clips,env_hits,overrun_frac,score,best_so_far,param_hash,log_dir,param.planner.align.max_dz_m,param.planner.commit.abort_min_dist_m,param.planner.approach.reacquire_max_m,param.control.att_rate.vel_p,param.control.att_rate.vel_i,param.control.att_rate.vz_p,param.control.att_rate.vz_i,param.control.att_rate.tilt_max_rad,param.control.att_rate.hover_thrust
20260720,21,20260719T122841-d944d429,0,False,True,environment collision (impulse=2.1),False,6.7189999999827705,,0,1,0.7480314960629921,-220.6718999999983,-121.19839999999968,d944d42951858c6f450027ed9efa524c5d188a7d5693afcf6452b148bb71b130,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122841-d944d429,0.45973007686869977,1.1232364322722037,10.664676233951186,0.2124420375572316,0.20540099399859704,1.1502510662720287,0.4181319060081509,0.4556734588615697,0.47059647397250054
20260720,22,20260719T122851-8a1d2dc4,0,False,True,environment collision (impulse=39.0),False,26.812000000005355,,0,1,0.7462098241358399,-222.68120000000053,-121.19839999999968,8a1d2dc49747fe5a82567e3189312fb845a6263e220a42b9d3a763d9f9281f2b,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122851-8a1d2dc4,0.4363837030942326,1.2180212844807297,10.212644035471763,0.23989727052319906,0.19017424201103553,1.1422631172290996,0.3982179818206418,0.5645025912429336,0.46203009969793285
20260720,23,20260719T122920-076001d0,0,False,True,environment collision (impulse=2.0),False,16.54700000002049,,0,1,0.7470856563608718,-221.65470000000204,-121.19839999999968,076001d0d5fdc48d16aa784fde3bf8dec98983d214b068f0e0da577cd544ca4e,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122920-076001d0,0.4737858832593764,1.167222671115877,10.063938209772198,0.25768254532572926,0.19261274661927286,1.1948831047302935,0.5003433696458485,0.4939243131904905,0.4567221885523242
20260720,24,20260719T122939-fb2d3704,0,False,True,environment collision (impulse=1.6),False,7.187000000005355,,0,1,0.7462857142857143,-220.71870000000052,-121.19839999999968,fb2d37041e58e711a0fcc0e97f798626d75a1769ba3d08cb8b7136514cbf70e2,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122939-fb2d3704,0.35688652020545697,1.161297120415548,9.87635047555716,0.2765249813715505,0.1589742849687511,1.221662879827819,0.4522019819184906,0.5057216979741511,0.4963363854751147
20260720,25,20260719T122949-3807d03c,2,True,False,,False,11.26500000001397,10.218999999999994,0,0,0.7462740821519448,189.781,189.781,3807d03ce55fa33123919682e63c9e47e2333203c3a2a198e9f65413d3d015ef,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T122949-3807d03c,0.46834367747348,1.1618975201387252,9.885819024819634,0.31122594064937564,0.1971306369154902,1.2184746417650334,0.41338897812125247,0.4919919446274588,0.4872553517555112
20260720,26,20260719T123003-637a70e1,0,False,True,environment collision (impulse=1.5),False,14.655999999988126,,0,1,0.754525928198834,-221.4655999999988,189.781,637a70e1362c1ca273f72dbdb545c0395488c9eb76fe9f616340136cac103a52,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123003-637a70e1,0.42432554630183006,1.20547755435127,10.476436216720803,0.36026946895703316,0.2162787702111178,1.3059577193142404,0.46000399248267587,0.46985951794056496,0.45311375701423856
20260720,27,20260719T123020-39298df5,0,False,True,environment collision (impulse=3.4),False,21.07799999997951,,0,1,0.7503064977523498,-222.10779999999795,189.781,39298df5201f69459a286e6bdffff1cb78a1f00677648f7f03c73020954f2342,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123020-39298df5,0.4720954198205414,1.1770152467524342,10.010793509694915,0.3085264660701432,0.2027602865750091,1.131318239166748,0.45199326240665605,0.4526407852236983,0.4732135273868168
20260720,28,20260719T123044-e8496e3b,0,False,True,environment collision (impulse=2.0),False,10.687999999994645,,0,1,0.7479150871872631,-221.06879999999947,189.781,e8496e3bd73c57b6933ab17072695bc58c2743b88fb171145fcc24adee5335bc,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123044-e8496e3b,0.465824196748534,1.1100165483793811,10.236266981503205,0.3193382056448446,0.22663797320088228,1.4014237747280531,0.41719063884445196,0.49218345225269705,0.4728768295793623
20260720,29,20260719T123058-a2c89e80,2,True,False,,False,12.96799999999348,11.906000000000006,0,0,0.7502395400830406,188.094,189.781,a2c89e801cbe56c4a029b52f90f45ccb7451bd85cb935a6b547cd87c862f892c,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123058-a2c89e80,0.4175508964981442,1.1859088596718776,10.702554760975051,0.3324256742354188,0.21249533834277604,1.1840949669384515,0.43978030081119523,0.4844608089445382,0.480413441464516
20260720,30,20260719T123113-1059686e,0,False,True,environment collision (impulse=3.1),False,7.405999999988126,,0,1,0.7497162315550511,-220.7405999999988,189.781,1059686ee182a66f9e1d7b271c37919d2a99ab2ce0611890d9789e181447fe18,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-19-framefix-78c8461-20260719T115958Z\seed-20260720\20260719T123113-1059686e,0.43639382880426103,1.206801210936247,9.559156468463916,0.3427463415208347,0.19873183246141118,1.1339225697202184,0.44202087712192023,0.4558673573779734,0.46165710237649127
