attempt,label,idx,flight_id,gates_passed,finished,aborted,abort_reason,stale_imu,duration_s,lap_time_s,gate_clips,env_hits,score,param_hash,log_dir,error
1,campaign,31,20260716T142716-600dafd0,0,False,True,max duration,False,45.01600000006147,,1,1,-244.50160000000614,600dafd0cfaa7f90c149b644f18adec5617a296f45df8ee644d293354c872b82,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142716-600dafd0,
1,campaign,32,20260716T142804-56d283b2,0,False,True,environment collision (impulse=1.7),False,34.15600000007544,,1,2,-263.41560000000754,56d283b2f1544c409e45aa960cf2bcdc2265e244e79b8756c1c52ae83d6fca30,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142804-56d283b2,
1,campaign,33,20260716T142841-29496739,2,True,False,,False,20.343999999924563,19.327999999999975,0,0,180.67200000000003,294967394bf3d8c5b8c9dfd4b459525b62fbe0a5e592a5c2f026c44120c181f8,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142841-29496739,
1,campaign,34,20260716T142904-82048a19,0,False,True,environment collision (impulse=2.6),False,8.030999999959022,,0,2,-240.8030999999959,82048a19e83b9600c468f64fcb61867ebdfdfff0e9f91a30fca64a8a3da30ce5,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142904-82048a19,
1,campaign,35,20260716T142914-81ac5dba,0,False,True,environment collision (impulse=1.5),False,4.218999999924563,,0,1,-220.42189999999246,81ac5dbac83bfe2e2f65935cf10002a0383a3c5d67393803d5ed677097f2a83e,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142914-81ac5dba,
1,campaign,36,20260716T142921-77df91f7,0,False,True,environment collision (impulse=5.1),False,15.530999999959022,,0,1,-221.5530999999959,77df91f78df59f1ff9f4a520c9139ef509c26e4b1262ef944db2ac0900533f34,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142921-77df91f7,
1,campaign,37,20260716T142939-ec817372,0,False,True,max duration,False,45.01599999994505,,0,2,-244.5015999999945,ec8173728d1ea6b8f2a25bff6642c70a2bf8e57a94d481d54d28b0a1945dae70,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T142939-ec817372,
1,campaign,38,20260716T143027-52b9b095,1,False,True,environment collision (impulse=1.4),False,44.375,,1,1,-144.4375,52b9b095317d44e6a654a5c0977f4c0333ff8645722a4b3b0032998c63c9896f,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T143027-52b9b095,
1,campaign,39,20260716T143114-60817efa,0,False,True,environment collision (impulse=1.5),False,4.01500000001397,,0,1,-220.4015000000014,60817efaaec05c03fc1839b0e9117bb2ea89b4c5091e121edc374031b31f73c6,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T143114-60817efa,
1,campaign,40,20260716T143120-32cc3aea,0,False,True,environment collision (impulse=3.0),False,11.984000000054948,,0,1,-221.1984000000055,32cc3aeaefd2033497ce2bda44fe6d965f8ac9c6006def56ccd368f693d47ce6,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\2026-07-16-rebaseline-v5-8d792a9-normal-full\campaign-attempt-1\20260716T143120-32cc3aea,
