approach_id,cluster_id,flight,flight_id,fixture_dir,metrology_only,measurement_latch_mechanism_eligible,term_command_regime_eligible,cut_id,cut_frame_id,frame_id,feature_ts_ns,age_s,age2_s2,age_bin,range_z_m,r_v_mps,rv2_m2ps2,v_ref_oracle_mps,v_hold_mps,v_shadow_hold_mps,residual_sign_convention,v_latch_mps,v_latch_true_mps,v_full_raw_mps,v_anchor_old_mps,v_latch_auth_applied_mps,delta_latch_mps,auth_at_latch,rate_anchor_v_raw,rate_anchor_quality,shadow_vz_up,n_full_at_latch,span_full_at_latch_s,predicted_b0_from_auth_mps,rate_feed_forward_mps,command_regime,oracle_ref_n,oracle_ref_span_s,shadow_tau_s,shadow_e_z_cmd_m,shadow_e_cross_old_m,shadow_e_cross_new_m,shadow_vz_cmd_old_mps,shadow_vz_cmd_new_mps,shadow_command_delta_mps,shadow_e_cross_delta_m,row_key
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,301,1784492338908125900,0.1664564609527588,0.02770775339291731,0p10-0p20,2.350909378177712,0.0847344536628663,0.0071799276375444365,-0.0,-0.0847344536628663,-0.0847344536628663,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,-0.0847344536628663,down,15,0.4997093677520752,1.3923090373511018,-0.1,0.017976545609816916,0.017976545609816916,-0.0718231350349145,-0.0718231350349145,0.0,0.0,20260719T201851-50f9dcc8|frame=301|feature_ts_ns=1784492338908125900
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,302,1784492338942988400,0.20131897926330566,0.040529331411619296,0p20-0p30,2.360039073618696,0.01690793810651514,0.00028587837101374684,-0.0,-0.01690793810651514,-0.01690793810651514,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,-0.01690793810651514,flat_no_ff,16,0.5344016551971436,1.4104049306718764,-0.1,-0.07615296072707614,-0.07615296072707614,-0.07090162394168806,-0.07090162394168806,0.0,0.0,20260719T201851-50f9dcc8|frame=302|feature_ts_ns=1784492338942988400
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,303,1784492338977627300,0.23595786094665527,0.055676112142521106,0p20-0p30,2.3039204113015956,-0.07033104944660706,0.004946456516261088,-0.0,0.07033104944660706,0.07033104944660706,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.07033104944660706,up,17,0.5694396495819092,1.3904027464320838,-0.1,-0.19778848431001317,-0.19778848431001317,-0.07192160707148362,-0.07192160707148362,0.0,0.0,20260719T201851-50f9dcc8|frame=303|feature_ts_ns=1784492338977627300
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,304,1784492339012412500,0.27074289321899414,0.07330171422859166,0p20-0p30,2.2229525210106056,-0.12050043164153645,0.0145203540257966,-0.0,0.12050043164153645,0.12050043164153645,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.12050043164153645,up,18,0.6040091514587402,1.3495864113377973,-0.1,-0.26262574510375675,-0.26262574510375675,-0.07409677450803134,-0.07409677450803134,0.0,0.0,20260719T201851-50f9dcc8|frame=304|feature_ts_ns=1784492339012412500
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,305,1784492339047335800,0.3056662082672119,0.09343183087645457,0p30-0p40,2.1552983633694747,-0.16356854300055812,0.02675466825932543,-0.0,0.16356854300055812,0.16356854300055812,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.16356854300055812,up,19,0.6386899948120117,1.3154453577957999,-0.1,-0.31516548057150684,-0.31516548057150684,-0.07601988133324142,-0.07601988133324142,0.0,0.0,20260719T201851-50f9dcc8|frame=305|feature_ts_ns=1784492339047335800
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,306,1784492339075412000,0.333742618560791,0.11138413544381365,0p30-0p40,2.0819080366091516,-0.19782453670828293,0.03913454732384678,-0.0,0.19782453670828293,0.19782453670828293,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.19782453670828293,up,20,0.6662261486053467,1.2760795099508793,-0.1,-0.3524398378589654,-0.3524398378589654,-0.07836502288470203,-0.07836502288470203,0.0,0.0,20260719T201851-50f9dcc8|frame=306|feature_ts_ns=1784492339075412000
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,307,1784492339109460000,0.36779046058654785,0.135269822898465,0p30-0p40,2.0324473521435866,-0.31699045678734306,0.10048294969424841,-0.0929607881061458,0.22402966868119722,0.22402966868119722,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.22402966868119722,up,20,0.6665091514587402,1.2515919790682308,-0.1,-0.38039373639469964,-0.38039373639469964,-0.07989824293572632,-0.07989824293572632,0.0,0.0,20260719T201851-50f9dcc8|frame=307|feature_ts_ns=1784492339109460000
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,308,1784492339144926600,0.4032573699951172,0.16261650645537884,0p40-0p50,1.9388780568960158,-0.41910927208256,0.1756525819455733,-0.18966914051209804,0.22944013157046195,0.22944013157046195,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.22944013157046195,up,20,0.6664872169494629,1.1967266667756726,-0.1,-0.37457712387889075,-0.37457712387889075,-0.08356126990086124,-0.08356126990086124,0.0,0.0,20260719T201851-50f9dcc8|frame=308|feature_ts_ns=1784492339144926600
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,309,1784492339179547100,0.4378776550292969,0.19173684077395592,0p40-0p50,1.8446245029045305,-0.5831612962507946,0.34007709744490705,-0.3134918807534992,0.2696694154972954,0.2696694154972954,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.2696694154972954,up,20,0.6664559841156006,1.1485149212719379,-0.1,-0.4097193475093257,-0.4097193475093257,-0.08706896022670188,-0.08706896022670188,0.0,0.0,20260719T201851-50f9dcc8|frame=309|feature_ts_ns=1784492339179547100
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,310,1784492339213677500,0.47200822830200195,0.2227917675847948,0p40-0p50,1.7654946938982303,-0.6982698493814838,0.4875807825552401,-0.38069261305588353,0.3175772363256003,0.3175772363256003,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.3175772363256003,up,19,0.6040499210357666,1.1075858219701873,-0.1,-0.4517440443347105,-0.4517440443347105,-0.09028645728068167,-0.09028645728068167,0.0,0.0,20260719T201851-50f9dcc8|frame=310|feature_ts_ns=1784492339213677500
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,311,1784492339241378800,0.4997093677520752,0.24970945221917873,0p40-0p50,1.715484479935911,-0.7021527137175266,0.4930184333808869,-0.38069261305588353,0.3214601006616431,0.3214601006616431,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.3214601006616431,up,19,0.6040499210357666,1.0790359329745802,-0.1,-0.44686699963153853,-0.44686699963153853,-0.09267531964791,-0.09267531964791,0.0,0.0,20260719T201851-50f9dcc8|frame=311|feature_ts_ns=1784492339241378800
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut04,296,312,1784492339276071100,0.5344016551971436,0.2855851290774467,gt0p50,1.5979612740538265,-0.8468362232612108,0.7171315890273112,-0.4518599942197808,0.39497622904143004,0.39497622904143004,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49994349479675293,-0.0,0.39497622904143004,up,18,0.5691874027252197,1.0307716933066728,-0.1,-0.5071303164249191,-0.5071303164249191,-0.0970146936022313,-0.0970146936022313,0.0,0.0,20260719T201851-50f9dcc8|frame=312|feature_ts_ns=1784492339276071100
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,299,1784492338845719700,0.0,0.0,0p00-0p10,2.4221829171528055,-0.0,0.0,-0.0,0.0,0.0,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.0,flat_no_ff,10,0.33382725715637207,1.4983955664260504,-0.1,-0.1,-0.1,-0.06673805117998209,-0.06673805117998209,0.0,0.0,20260719T201851-50f9dcc8|frame=299|feature_ts_ns=1784492338845719700
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,301,1784492338908125900,0.062406063079833984,0.0038945167091242183,0p00-0p10,2.350909378177712,0.32010165232979576,0.10246506782426544,-0.0,-0.32010165232979576,-0.32010165232979576,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.32010165232979576,down,12,0.3956589698791504,1.3923090373511018,-0.1,0.345680423409795,0.345680423409795,-0.0718231350349145,-0.0718231350349145,0.0,0.0,20260719T201851-50f9dcc8|frame=301|feature_ts_ns=1784492338908125900
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,302,1784492338942988400,0.09726858139038086,0.009461176925697146,0p00-0p10,2.360039073618696,0.2522751367734446,0.06364274463406018,-0.0,-0.2522751367734446,-0.2522751367734446,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.2522751367734446,down,13,0.43035125732421875,1.4104049306718764,-0.1,0.25581009679118827,0.25581009679118827,-0.07090162394168806,-0.07090162394168806,0.0,0.0,20260719T201851-50f9dcc8|frame=302|feature_ts_ns=1784492338942988400
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,303,1784492338977627300,0.13190746307373047,0.017399578814547567,0p10-0p20,2.3039204113015956,0.1650361492203224,0.02723693054947252,-0.0,-0.1650361492203224,-0.1650361492203224,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.1650361492203224,down,14,0.4653892517089844,1.3904027464320838,-0.1,0.12946671513651145,0.12946671513651145,-0.07192160707148362,-0.07192160707148362,0.0,0.0,20260719T201851-50f9dcc8|frame=303|feature_ts_ns=1784492338977627300
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,304,1784492339012412500,0.16669249534606934,0.027786388004699347,0p10-0p20,2.2229525210106056,0.114866767025393,0.013194374166865913,-0.0,-0.114866767025393,-0.114866767025393,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.114866767025393,down,15,0.49995875358581543,1.3495864113377973,-0.1,0.05502262789177498,0.05502262789177498,-0.07409677450803134,-0.07409677450803134,0.0,0.0,20260719T201851-50f9dcc8|frame=304|feature_ts_ns=1784492339012412500
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,305,1784492339047335800,0.2016158103942871,0.04064893500094513,0p20-0p30,2.1552983633694747,0.07179865566637134,0.005155046955498157,-0.0,-0.07179865566637134,-0.07179865566637134,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.07179865566637134,down,16,0.5346395969390869,1.3154453577957999,-0.1,-0.005552791707692725,-0.005552791707692725,-0.07601988133324142,-0.07601988133324142,0.0,0.0,20260719T201851-50f9dcc8|frame=305|feature_ts_ns=1784492339047335800
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,306,1784492339075412000,0.2296922206878662,0.052758516244523435,0p20-0p30,2.0819080366091516,-0.06687218817338049,0.00447188955109601,-0.10441485013202702,-0.03754266195864653,-0.03754266195864653,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.03754266195864653,down,17,0.5621757507324219,1.2760795099508793,-0.1,-0.05209257832555882,-0.05209257832555882,-0.07836502288470203,-0.07836502288470203,0.0,0.0,20260719T201851-50f9dcc8|frame=306|feature_ts_ns=1784492339075412000
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,307,1784492339109460000,0.26374006271362305,0.06955882068018582,0p20-0p30,2.0324473521435866,-0.14365195247151438,0.020635883448878227,-0.1549894824572466,-0.011337529985732231,-0.011337529985732231,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.011337529985732231,flat_no_ff,18,0.5971517562866211,1.2515919790682308,-0.1,-0.085810038407412,-0.085810038407412,-0.07989824293572632,-0.07989824293572632,0.0,0.0,20260719T201851-50f9dcc8|frame=307|feature_ts_ns=1784492339109460000
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,308,1784492339144926600,0.2992069721221924,0.08952481216653041,0p20-0p30,1.9388780568960158,-0.2312040699074926,0.053455321941788723,-0.2371311370039601,-0.005927067096467509,-0.005927067096467509,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,-0.005927067096467509,flat_no_ff,19,0.6316826343536377,1.1967266667756726,-0.1,-0.09290692074988868,-0.09290692074988868,-0.08356126990086124,-0.08356126990086124,0.0,0.0,20260719T201851-50f9dcc8|frame=308|feature_ts_ns=1784492339144926600
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,309,1784492339179547100,0.33382725715637207,0.11144063762054657,0p30-0p40,1.8446245029045305,-0.34779409758386515,0.12096073431417512,-0.3134918807534992,0.03430221683036594,0.03430221683036594,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.03430221683036594,up,20,0.6664559841156006,1.1485149212719379,-0.1,-0.13939660786238067,-0.13939660786238067,-0.08706896022670188,-0.08706896022670188,0.0,0.0,20260719T201851-50f9dcc8|frame=309|feature_ts_ns=1784492339179547100
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,310,1784492339213677500,0.36795783042907715,0.1353929649740735,0p30-0p40,1.7654946938982303,-0.4629026507145544,0.21427886403856075,-0.38069261305588353,0.08221003765867085,0.08221003765867085,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.08221003765867085,up,19,0.6040499210357666,1.1075858219701873,-0.1,-0.19105467213437902,-0.19105467213437902,-0.09028645728068167,-0.09028645728068167,0.0,0.0,20260719T201851-50f9dcc8|frame=310|feature_ts_ns=1784492339213677500
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,311,1784492339241378800,0.3956589698791504,0.15654602044583044,0p30-0p40,1.715484479935911,-0.4667855150505972,0.21788871706105128,-0.38069261305588353,0.08609290199471364,0.08609290199471364,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.08609290199471364,up,19,0.6040499210357666,1.0790359329745802,-0.1,-0.19289733482635496,-0.19289733482635496,-0.09267531964791,-0.09267531964791,0.0,0.0,20260719T201851-50f9dcc8|frame=311|feature_ts_ns=1784492339241378800
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,312,1784492339276071100,0.43035125732421875,0.18520220468053594,0p40-0p50,1.5979612740538265,-0.6114690245942813,0.3738943680382818,-0.4518599942197808,0.15960903037450058,0.15960903037450058,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.15960903037450058,up,18,0.5691874027252197,1.0307716933066728,-0.1,-0.2645204705061601,-0.2645204705061601,-0.0970146936022313,-0.0970146936022313,0.0,0.0,20260719T201851-50f9dcc8|frame=312|feature_ts_ns=1784492339276071100
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,313,1784492339311109200,0.4653892517089844,0.21658715560624842,0p40-0p50,1.4694710908491615,-0.7316940505946709,0.5353761836756368,-0.4825068195368234,0.24918723105784746,0.24918723105784746,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.24918723105784746,up,17,0.5345485210418701,0.9816446198107801,-0.1,-0.3446133046934817,-0.3446133046934817,-0.10186986001031188,-0.10186986001031188,0.0,0.0,20260719T201851-50f9dcc8|frame=313|feature_ts_ns=1784492339311109200
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,314,1784492339345678500,0.49995875358581543,0.2499587552870821,0p40-0p50,1.3850133868307322,-0.8537104619742583,0.7288215528843015,-0.539565586412345,0.3141448755619133,0.3141448755619133,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.3141448755619133,up,16,0.49976348876953125,0.9426267335742485,-0.1,-0.3961213579200151,-0.3961213579200151,-0.10608653079551476,-0.10608653079551476,0.0,0.0,20260719T201851-50f9dcc8|frame=314|feature_ts_ns=1784492339345678500
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut05,299,315,1784492339380359300,0.5346395969390869,0.2858394986151893,gt0p50,1.3271587416031214,-0.9569887803424506,0.9158275257013312,-0.6007116654371808,0.3562771149052698,0.3562771149052698,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,14,0.49997615814208984,-0.0,0.3562771149052698,up,15,0.4648401737213135,0.9082404026085995,-0.1,-0.4235852702817925,-0.4235852702817925,-0.11010300765390457,-0.11010300765390457,0.0,0.0,20260719T201851-50f9dcc8|frame=315|feature_ts_ns=1784492339380359300
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut06,303,303,1784492338977627300,0.0,0.0,0p00-0p10,2.3039204113015956,-0.0,0.0,-0.0,0.0,0.0,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49977588653564453,-0.0,0.0,flat_no_ff,11,0.3334817886352539,1.3904027464320838,-0.1,-0.1,-0.1,-0.07192160707148362,-0.07192160707148362,0.0,0.0,20260719T201851-50f9dcc8|frame=303|feature_ts_ns=1784492338977627300
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut06,303,304,1784492339012412500,0.03478503227233887,0.0012099984701876565,0p00-0p10,2.2229525210106056,-0.05016938219492939,0.002516966909820898,-0.0,0.05016938219492939,0.05016938219492939,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49977588653564453,-0.0,0.05016938219492939,up,12,0.36805129051208496,1.3495864113377973,-0.1,-0.16770791647548916,-0.16770791647548916,-0.07409677450803134,-0.07409677450803134,0.0,0.0,20260719T201851-50f9dcc8|frame=304|feature_ts_ns=1784492339012412500
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut06,303,305,1784492339047335800,0.06970834732055664,0.004859253686163356,0p00-0p10,2.1552983633694747,-0.23786495489805634,0.056579736768654375,-0.14462746134410528,0.09323749355395106,0.09323749355395106,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49977588653564453,-0.0,0.09323749355395106,up,13,0.40273213386535645,1.3154453577957999,-0.1,-0.22264882806806074,-0.22264882806806074,-0.07601988133324142,-0.07601988133324142,0.0,0.0,20260719T201851-50f9dcc8|frame=305|feature_ts_ns=1784492339047335800
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut06,303,306,1784492339075412000,0.09778475761413574,0.009561858821655278,0p00-0p10,2.0819080366091516,-0.35313553205816584,0.12470470400200387,-0.22564204479648997,0.12749348726167586,0.12749348726167586,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49977588653564453,-0.0,0.12749348726167586,up,14,0.4302682876586914,1.2760795099508793,-0.1,-0.262691826746808,-0.262691826746808,-0.07836502288470203,-0.07836502288470203,0.0,0.0,20260719T201851-50f9dcc8|frame=306|feature_ts_ns=1784492339075412000
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut06,303,307,1784492339109460000,0.13183259963989258,0.017379834327812205,0p10-0p20,2.0324473521435866,-0.46849767510503704,0.21949007157882483,-0.3147990558704469,0.15369861923459016,0.15369861923459016,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49977588653564453,-0.0,0.15369861923459016,up,15,0.4652442932128906,1.2515919790682308,-0.1,-0.29236795902787516,-0.29236795902787516,-0.07989824293572632,-0.07989824293572632,0.0,0.0,20260719T201851-50f9dcc8|frame=307|feature_ts_ns=1784492339109460000
20260719T201851-50f9dcc8:A1,20260719T201851-50f9dcc8:A1,A091,20260719T201851-50f9dcc8,20260719T204430-phase6i-r-rate-ab,False,True,True,20260719T201851-50f9dcc8:A1:cut06,303,308,1784492339144926600,0.16729950904846191,0.02798912572785639,0p10-0p20,1.9388780568960158,-0.578660173967422,0.3348475969360071,-0.4195510918435671,0.15910908212385488,0.15910908212385488,r_v = v_ref_oracle - (v_anchor_old + feed_forward),-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,,,,13,0.49977588653564453,-0.0,0.15910908212385488,up,16,0.4997751712799072,1.1967266667756726,-0.1,-0.29041008150381764,-0.29041008150381764,-0.08356126990086124,-0.08356126990086124,0.0,0.0,20260719T201851-50f9dcc8|frame=308|feature_ts_ns=1784492339144926600
