row_key,flight_id,tick,ts_s,feature_ts_ns,mono_ns,v_ref_up_mps,setpoint_v_body_z,level_pitch,level_roll,certified_full,row_kind,frame_id,tick_grid_mono_ns,tick_mismatch_ns,e_meas_m,feature_mode,cert_status,det_cert_status,range_z_m,planner_phase,term_owner_state,arbiter_vertical_source,adapter_input_v_body_z,post_limit_command_v_body_z,clip_status,shadow_owner,shadow_up_legacy_mps,term_ready,term_engaged
20260719T201851-50f9dcc8|setpoint_tick=000291,20260719T201851-50f9dcc8,291,5.82,5820000000,169008394830400,0.9191961687825612,-0.9654203590190755,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=283|feature_ts_ns=1784492338311110600,20260719T201851-50f9dcc8,292,5.8411951,1784492338311110600,169008419894700,0.8940916525977441,-0.9390533963931909,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,283,169008418699600,1195100,-0.45,FULL_QUAD,certified,certified,3.581477060166857,commit,alt,setpoint.v_body[2]->world_up,-0.9390533963931909,-0.9390533963931909,logged_setpoint,term,0.7376968324046665,False,False
20260719T201851-50f9dcc8|setpoint_tick=000293,20260719T201851-50f9dcc8,293,5.86,5860000000,169008434761900,0.885145922192833,-0.9296578064717971,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=284|feature_ts_ns=1784492338345743500,20260719T201851-50f9dcc8,294,5.878903,1784492338345743500,169008457602600,0.899230429841676,-0.9444505905289393,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,284,169008458699600,-1097000,-0.45,FULL_QUAD,certified,certified,3.553683740850919,commit,alt,setpoint.v_body[2]->world_up,-0.9444505905289393,-0.9444505905289393,logged_setpoint,term,0.7290015749057085,False,False
20260719T201851-50f9dcc8|setpoint_tick=000295,20260719T201851-50f9dcc8,295,5.9,5900000000,169008475082500,0.8441508921689019,-0.8866012338403858,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=285|feature_ts_ns=1784492338380579700,20260719T201851-50f9dcc8,296,5.9116116,1784492338380579700,169008490311200,0.8441508921689019,-0.8866012338403858,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,285,169008498699600,-8388400,-0.45,FULL_QUAD,certified,certified,3.428938728232537,commit,alt,setpoint.v_body[2]->world_up,-0.8866012338403858,-0.8866012338403858,logged_setpoint,term,0.6280901083412661,False,False
20260719T201851-50f9dcc8|frame=286|feature_ts_ns=1784492338408574600,20260719T201851-50f9dcc8,297,5.9403995,1784492338408574600,169008519099100,0.8826372823460185,-0.927023013090566,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,286,169008518699600,399500,-0.45,FULL_QUAD,certified,certified,3.3271882158059847,commit,alt,setpoint.v_body[2]->world_up,-0.927023013090566,-0.927023013090566,logged_setpoint,term,0.6031296855809845,False,False
20260719T201851-50f9dcc8|setpoint_tick=000298,20260719T201851-50f9dcc8,298,5.96,5960000000,169008535314100,0.9349401621492763,-0.9819560803859513,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=287|feature_ts_ns=1784492338442940600,20260719T201851-50f9dcc8,299,5.973045,1784492338442940600,169008551744600,0.9349401621492763,-0.9819560803859513,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,287,169008558699600,-6955000,-0.45,FULL_QUAD,certified,certified,3.3285023929186766,commit,alt,setpoint.v_body[2]->world_up,-0.9819560803859513,-0.9819560803859513,logged_setpoint,term,0.6961081833724652,False,False
20260719T201851-50f9dcc8|frame=288|feature_ts_ns=1784492338477851300,20260719T201851-50f9dcc8,300,6.0086895,1784492338477851300,169008587389100,0.8853373625942551,-0.929858873955919,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,288,169008578699600,8689500,-0.45,FULL_QUAD,certified,certified,3.128922977416289,commit,alt,setpoint.v_body[2]->world_up,-0.929858873955919,-0.929858873955919,logged_setpoint,term,0.6112696205404705,False,False
20260719T201851-50f9dcc8|setpoint_tick=000301,20260719T201851-50f9dcc8,301,6.0200000000000005,6020000000,169008594894000,0.9191657478171287,-0.9653884082556075,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=289|feature_ts_ns=1784492338512394600,20260719T201851-50f9dcc8,302,6.0444675,1784492338512394600,169008623167100,0.9334307437132133,-0.9803707568848927,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,289,169008618699600,4467500,-0.45,FULL_QUAD,certified,certified,3.076833043426804,commit,alt,setpoint.v_body[2]->world_up,-0.9803707568848927,-0.9803707568848927,logged_setpoint,term,0.6120734666106196,False,False
20260719T201851-50f9dcc8|setpoint_tick=000303,20260719T201851-50f9dcc8,303,6.0600000000000005,6060000000,169008635831200,0.8983624692405205,-0.9435389822524474,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=290|feature_ts_ns=1784492338547137500,20260719T201851-50f9dcc8,304,6.0789309,1784492338547137500,169008657630500,0.8927612627980619,-0.9376561044530539,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,290,169008658699600,-1069100,-0.45,FULL_QUAD,certified,certified,3.013716260384588,commit,alt,setpoint.v_body[2]->world_up,-0.9376561044530539,-0.9376561044530539,logged_setpoint,term,0.5359368819060317,False,False
20260719T201851-50f9dcc8|frame=291|feature_ts_ns=1784492338575118800,20260719T201851-50f9dcc8,305,6.1087745,1784492338575118800,169008687474100,0.8787476378513437,-0.9229377676206256,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,291,169008678699600,8774500,-0.45,FULL_QUAD,certified,certified,2.9682008759196608,commit,alt,setpoint.v_body[2]->world_up,-0.9229377676206256,-0.9229377676206256,logged_setpoint,term,0.5245502988750731,False,False
20260719T201851-50f9dcc8|setpoint_tick=000306,20260719T201851-50f9dcc8,306,6.12,6120000000,169008695017300,0.8545824992051231,-0.897557421596687,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000307,20260719T201851-50f9dcc8,307,6.140000000000001,6140000000,169008714823800,0.8559334318477949,-0.8989762894305535,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000308,20260719T201851-50f9dcc8,308,6.16,6160000000,169008735004200,0.7440889885442183,-0.781507454947226,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000309,20260719T201851-50f9dcc8,309,6.18,6180000000,169008754901400,0.7433403745742053,-0.7807211949602485,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=294|feature_ts_ns=1784492338678995800,20260719T201851-50f9dcc8,310,6.2099022,1784492338678995800,169008788601800,0.6644249063389229,-0.6978372554234129,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,294,169008778699600,9902200,-0.45,FULL_QUAD,certified,certified,2.4855658517835533,commit,alt,setpoint.v_body[2]->world_up,-0.6978372554234129,-0.6978372554234129,logged_setpoint,term,0.3679583264816233,False,True
20260719T201851-50f9dcc8|setpoint_tick=000311,20260719T201851-50f9dcc8,311,6.22,6220000000,169008794792500,0.6366751498901562,-0.6686920296889074,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=295|feature_ts_ns=1784492338713860400,20260719T201851-50f9dcc8,312,6.2457012,1784492338713860400,169008824400800,0.5522200616304287,-0.5799898958052521,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,295,169008818699600,5701200,-0.45,FULL_QUAD,certified,certified,2.5347025393839324,commit,alt,setpoint.v_body[2]->world_up,-0.5799898958052521,-0.5799898958052521,logged_setpoint,term,0.31722045987989883,False,True
20260719T201851-50f9dcc8|setpoint_tick=000313,20260719T201851-50f9dcc8,313,6.26,6260000000,169008835136600,0.544602276225483,-0.5719890300811123,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=296|feature_ts_ns=1784492338741669400,20260719T201851-50f9dcc8,314,6.2754883,1784492338741669400,169008854187900,0.544602276225483,-0.5719890300811123,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,296,169008858699600,-4511700,-0.45,FULL_QUAD,certified,certified,2.549722304733188,commit,alt,setpoint.v_body[2]->world_up,-0.5719890300811123,-0.5719890300811123,logged_setpoint,term,0.31526515526981214,False,True
20260719T201851-50f9dcc8|frame=297|feature_ts_ns=1784492338776362600,20260719T201851-50f9dcc8,315,6.3081486,1784492338776362600,169008886848200,0.4449912715809947,-0.4673688248059953,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,297,169008878699600,8148600,-0.45,FULL_QUAD,certified,certified,2.4820796959408575,commit,alt,setpoint.v_body[2]->world_up,-0.4673688248059953,-0.4673688248059953,logged_setpoint,term,0.21315505983267655,False,False
20260719T201851-50f9dcc8|setpoint_tick=000316,20260719T201851-50f9dcc8,316,6.32,6320000000,169008895154100,0.4644587542830211,-0.48781528093546356,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=298|feature_ts_ns=1784492338810915200,20260719T201851-50f9dcc8,317,6.3425904,1784492338810915200,169008921290000,0.7076675062522619,-0.7432544228911,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,298,169008918699600,2590400,-0.45,FULL_QUAD,certified,certified,2.453789565690327,commit,alt,setpoint.v_body[2]->world_up,-0.7432544228911,-0.7432544228911,logged_setpoint,term,0.4942031264043991,False,True
20260719T201851-50f9dcc8|setpoint_tick=000318,20260719T201851-50f9dcc8,318,6.36,6360000000,169008934859500,0.7926777408187264,-0.8325396200695774,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=299|feature_ts_ns=1784492338845719700,20260719T201851-50f9dcc8,319,6.3768174,1784492338845719700,169008955517000,0.7799694748924125,-0.8191922856596207,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,299,169008958699600,-3182600,-0.45,FULL_QUAD,certified,certified,2.4221829171528055,commit,alt,setpoint.v_body[2]->world_up,-0.8191922856596207,-0.8191922856596207,logged_setpoint,term,0.5821216373542297,False,True
20260719T201851-50f9dcc8|setpoint_tick=000320,20260719T201851-50f9dcc8,320,6.4,6400000000,169008975246500,0.530732097516752,-0.5574213530569825,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000321,20260719T201851-50f9dcc8,321,6.42,6420000000,169008994807400,0.5033382109624422,-0.5286498930679608,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=301|feature_ts_ns=1784492338908125900,20260719T201851-50f9dcc8,322,6.4412758,1784492338908125900,169009019975400,0.45986782256261677,-0.4829934821722952,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,301,169009018699600,1275800,-0.45,FULL_QUAD,certified,certified,2.350909378177712,commit,alt,setpoint.v_body[2]->world_up,-0.4829934821722952,-0.4829934821722952,logged_setpoint,term,0.26075645393055935,False,True
20260719T201851-50f9dcc8|setpoint_tick=000323,20260719T201851-50f9dcc8,323,6.46,6460000000,169009035023800,0.5276943381189679,-0.5542308319603743,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=302|feature_ts_ns=1784492338942988400,20260719T201851-50f9dcc8,324,6.4754625,1784492338942988400,169009054162100,0.5276943381189679,-0.5542308319603743,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,302,169009058699600,-4537500,-0.45,FULL_QUAD,certified,certified,2.360039073618696,commit,alt,setpoint.v_body[2]->world_up,-0.5542308319603743,-0.5542308319603743,logged_setpoint,term,0.33086976333736307,False,True
20260719T201851-50f9dcc8|frame=303|feature_ts_ns=1784492338977627300,20260719T201851-50f9dcc8,325,6.5079591,1784492338977627300,169009086658700,0.6149333256720901,-0.6458568608150691,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,303,169009078699600,7959100,-0.45,FULL_QUAD,certified,certified,2.3039204113015956,commit,alt,setpoint.v_body[2]->world_up,-0.6458568608150691,-0.6458568608150691,logged_setpoint,term,0.4275082796393094,False,True
20260719T201851-50f9dcc8|setpoint_tick=000326,20260719T201851-50f9dcc8,326,6.5200000000000005,6520000000,169009095057900,0.6641791177528606,-0.6975791067136403,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=304|feature_ts_ns=1784492339012412500,20260719T201851-50f9dcc8,327,6.5440291,1784492339012412500,169009122728700,0.6651027078670195,-0.6985491419791036,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,304,169009118699600,4029100,-0.45,FULL_QUAD,certified,certified,2.2229525210106056,commit,alt,setpoint.v_body[2]->world_up,-0.6985491419791036,-0.6985491419791036,logged_setpoint,term,0.4824846571494256,False,True
20260719T201851-50f9dcc8|setpoint_tick=000328,20260719T201851-50f9dcc8,328,6.5600000000000005,6560000000,169009134851900,0.709846318481959,-0.7455428024084072,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=305|feature_ts_ns=1784492339047335800,20260719T201851-50f9dcc8,329,6.5804388,1784492339047335800,169009159138400,0.7081708192260412,-0.7437830462778668,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,305,169009158699600,438800,-0.45,FULL_QUAD,certified,certified,2.1552983633694747,commit,alt,setpoint.v_body[2]->world_up,-0.7437830462778668,-0.7437830462778668,logged_setpoint,term,0.5297798736980077,False,True
20260719T201851-50f9dcc8|frame=306|feature_ts_ns=1784492339075412000,20260719T201851-50f9dcc8,330,6.6090086,1784492339075412000,169009187708200,0.742426812933766,-0.7797616924766088,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,306,169009178699600,9008600,-0.45,FULL_QUAD,certified,certified,2.0819080366091516,commit,alt,setpoint.v_body[2]->world_up,-0.7797616924766088,-0.7797616924766088,logged_setpoint,term,0.5694002266626794,False,True
20260719T201851-50f9dcc8|setpoint_tick=000331,20260719T201851-50f9dcc8,331,6.62,6620000000,169009194843900,0.7539586845291968,-0.7918734744812793,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=307|feature_ts_ns=1784492339109460000,20260719T201851-50f9dcc8,332,6.6406613,1784492339109460000,169009219360900,0.7686319449066803,-0.8072846182422162,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,307,169009218699600,661300,-0.45,FULL_QUAD,certified,certified,2.0324473521435866,commit,alt,setpoint.v_body[2]->world_up,-0.8072846182422162,-0.8072846182422162,logged_setpoint,term,0.5931330301111393,False,True
20260719T201851-50f9dcc8|setpoint_tick=000333,20260719T201851-50f9dcc8,333,6.66,6660000000,169009234683900,0.774042407795945,-0.8129671604485567,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=308|feature_ts_ns=1784492339144926600,20260719T201851-50f9dcc8,334,6.6755427,1784492339144926600,169009254242300,0.774042407795945,-0.8129671604485567,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,308,169009258699600,-4457300,-0.45,FULL_QUAD,certified,certified,1.9388780568960158,commit,alt,setpoint.v_body[2]->world_up,-0.8129671604485567,-0.8129671604485567,logged_setpoint,term,0.5893936585189514,False,True
20260719T201851-50f9dcc8|setpoint_tick=000335,20260719T201851-50f9dcc8,335,6.7,6700000000,169009274858800,0.8142716917227785,-0.8552194794319609,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=309|feature_ts_ns=1784492339179547100,20260719T201851-50f9dcc8,336,6.7116725,1784492339179547100,169009290372100,0.8142716917227785,-0.8552194794319609,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,309,169009298699600,-8327500,-0.45,FULL_QUAD,certified,certified,1.8446245029045305,commit,alt,setpoint.v_body[2]->world_up,-0.8552194794319609,-0.8552194794319609,logged_setpoint,term,0.6175092626716173,False,True
20260719T201851-50f9dcc8|frame=310|feature_ts_ns=1784492339213677500,20260719T201851-50f9dcc8,337,6.746266,1784492339213677500,169009324965600,0.8621795125510834,-0.9055364706843739,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,310,169009318699600,6266000,-0.45,FULL_QUAD,certified,certified,1.7654946938982303,commit,alt,setpoint.v_body[2]->world_up,-0.9055364706843739,-0.9055364706843739,logged_setpoint,term,0.6728690510292079,False,True
20260719T201851-50f9dcc8|setpoint_tick=000338,20260719T201851-50f9dcc8,338,6.76,6760000000,169009335015500,0.8660623768871262,-0.9096145950376223,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=311|feature_ts_ns=1784492339241378800,20260719T201851-50f9dcc8,339,6.7756103,1784492339241378800,169009354309900,0.8660623768871262,-0.9096145950376223,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,311,169009358699600,-4389700,-0.45,FULL_QUAD,certified,certified,1.715484479935911,commit,alt,setpoint.v_body[2]->world_up,-0.9096145950376223,-0.9096145950376223,logged_setpoint,term,0.6668743527913226,False,True
20260719T201851-50f9dcc8|frame=312|feature_ts_ns=1784492339276071100,20260719T201851-50f9dcc8,340,6.8078172,1784492339276071100,169009386516800,0.9395785052669131,-0.9868276747528136,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,312,169009378699600,7817200,-0.40913566493568826,FULL_QUAD,certified,certified,1.5979612740538265,commit,alt,setpoint.v_body[2]->world_up,-0.9868276747528136,-0.9868276747528136,logged_setpoint,term,0.6803870749653027,False,True
20260719T201851-50f9dcc8|setpoint_tick=000341,20260719T201851-50f9dcc8,341,6.82,6820000000,169009395050400,0.9696478020026987,-1.0184090849414154,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=313|feature_ts_ns=1784492339311109200,20260719T201851-50f9dcc8,342,6.8425457,1784492339311109200,169009421245300,1.02915670595026,-1.0809105502053296,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,313,169009418699600,2545700,-0.4044994646635328,FULL_QUAD,certified,certified,1.4694710908491615,commit,alt,setpoint.v_body[2]->world_up,-1.0809105502053296,-1.0809105502053296,logged_setpoint,term,0.6979211202894395,True,True
20260719T201851-50f9dcc8|setpoint_tick=000343,20260719T201851-50f9dcc8,343,6.86,6860000000,169009435321500,1.1018110253714941,-1.1572184826381144,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=314|feature_ts_ns=1784492339345678500,20260719T201851-50f9dcc8,344,6.8774432,1784492339345678500,169009456142800,1.094114350454326,-1.149134760235717,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,314,169009458699600,-2556800,-0.3568618961010103,FULL_QUAD,certified,certified,1.3850133868307322,commit,alt,setpoint.v_body[2]->world_up,-1.149134760235717,-1.149134760235717,logged_setpoint,term,0.7638937263780181,True,True
20260719T201851-50f9dcc8|setpoint_tick=000345,20260719T201851-50f9dcc8,345,6.9,6900000000,169009474673000,1.1362465897976826,-1.1933857297398802,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=315|feature_ts_ns=1784492339380359300,20260719T201851-50f9dcc8,346,6.9156473,1784492339380359300,169009494346900,1.1362465897976826,-1.1933857297398802,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,315,169009498699600,-4352700,-0.3232203044904954,FULL_QUAD,certified,certified,1.3271587416031214,commit,alt,setpoint.v_body[2]->world_up,-1.1933857297398802,-1.1933857297398802,logged_setpoint,term,0.8436296277224451,True,True
20260719T201851-50f9dcc8|frame=316|feature_ts_ns=1784492339407895500,20260719T201851-50f9dcc8,347,6.9443123,1784492339407895500,169009523011900,1.1457433702441608,-1.2033600806994884,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,316,169009518699600,4312300,-0.24491759983445904,FULL_QUAD,certified,certified,1.2677735845134732,commit,alt,setpoint.v_body[2]->world_up,-1.2033600806994884,-1.2033600806994884,logged_setpoint,term,0.9055471312758222,True,True
20260719T201851-50f9dcc8|setpoint_tick=000348,20260719T201851-50f9dcc8,348,6.96,6960000000,169009534738200,1.1575452879538408,-1.2157554887955464,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=317|feature_ts_ns=1784492339442871600,20260719T201851-50f9dcc8,349,6.9732898,1784492339442871600,169009551989400,1.1575452879538408,-1.2157554887955464,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,317,169009558699600,-6710200,-0.21727889165352687,FULL_QUAD,certified,certified,1.2139706654873417,commit,alt,setpoint.v_body[2]->world_up,-1.2157554887955464,-1.2157554887955464,logged_setpoint,term,0.9546095478990153,True,True
20260719T201851-50f9dcc8|frame=318|feature_ts_ns=1784492339477402400,20260719T201851-50f9dcc8,350,7.0079698,1784492339477402400,169009586669400,1.1736798877606616,-1.2327014592718601,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,318,169009578699600,7969800,-0.20851966911705316,FULL_QUAD,certified,certified,1.1292388301472043,commit,alt,setpoint.v_body[2]->world_up,-1.2327014592718601,-1.2327014592718601,logged_setpoint,term,1.047436866062688,True,True
20260719T201851-50f9dcc8|setpoint_tick=000351,20260719T201851-50f9dcc8,351,7.0200000000000005,7020000000,169009595130000,1.2891632196667362,-1.3539921734152247,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=319|feature_ts_ns=1784492339512175900,20260719T201851-50f9dcc8,352,7.0426254,1784492339512175900,169009621325000,1.2809759536957452,-1.3453931893011293,-0.3106987661062333,0.00025650874109527094,True,feature_exposure,319,169009618699600,2625400,-0.19243543235992103,FULL_QUAD,certified,certified,1.0461905435399257,commit,alt,setpoint.v_body[2]->world_up,-1.3453931893011293,-1.3453931893011293,logged_setpoint,term,1.1881634531851561,True,True
20260719T201851-50f9dcc8|setpoint_tick=000353,20260719T201851-50f9dcc8,353,7.0600000000000005,7060000000,169009634672400,1.3819426919227276,-1.451437304777786,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=320|feature_ts_ns=1784492339546982800,20260719T201851-50f9dcc8,354,7.0782781,1784492339546982800,169009656977700,1.3653682948973453,-1.434029420726265,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,320,169009658699600,-1721900,-0.29410694058401243,SIDE_PAIR,certified,certified,0.9796062938597112,commit,alt,setpoint.v_body[2]->world_up,-1.434029420726265,-1.434029420726265,logged_setpoint,term,1.2929148677775981,True,True
20260719T201851-50f9dcc8|frame=321|feature_ts_ns=1784492339575413300,20260719T201851-50f9dcc8,355,7.1045685,1784492339575413300,169009683268100,1.4236455140978685,-1.4952372627451447,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,321,169009678699600,4568500,-0.29633595615618086,SIDE_PAIR,certified,certified,0.9323016409055669,commit,alt,setpoint.v_body[2]->world_up,-1.4952372627451447,-1.4952372627451447,logged_setpoint,term,1.3855272744088283,True,True
20260719T201851-50f9dcc8|setpoint_tick=000356,20260719T201851-50f9dcc8,356,7.12,7120000000,169009697632600,1.3782636829096175,-1.4475732871470606,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|frame=322|feature_ts_ns=1784492339609450900,20260719T201851-50f9dcc8,357,7.1394416,1784492339609450900,169009718141200,1.4524898645113646,-1.5255321269728226,-0.3106987661062333,0.00025650874109527094,False,feature_exposure,322,169009718699600,-558400,-0.3350238002343098,SIDE_PAIR,certified,certified,0.863492167085113,commit,alt,setpoint.v_body[2]->world_up,-1.5255321269728226,-1.5255321269728226,logged_setpoint,term,1.4622331554571508,True,True
20260719T201851-50f9dcc8|setpoint_tick=000358,20260719T201851-50f9dcc8,358,7.16,7160000000,169009735324700,1.4512169364972858,-1.5241951864348904,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000359,20260719T201851-50f9dcc8,359,7.18,7180000000,169009754830100,1.3931725768683403,-1.4632319139418946,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000360,20260719T201851-50f9dcc8,360,7.2,7200000000,169009774872800,1.3657431370967377,-1.4344231128487985,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000361,20260719T201851-50f9dcc8,361,7.22,7220000000,169009794906900,1.3100983715034118,-1.3759801042712152,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000362,20260719T201851-50f9dcc8,362,7.24,7240000000,169009815041900,1.2769138524645955,-1.341126814655397,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000363,20260719T201851-50f9dcc8,363,7.26,7260000000,169009834787500,-0.6,0.6301725736940809,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000364,20260719T201851-50f9dcc8,364,7.28,7280000000,169009855024900,-0.56,0.5881610687811422,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000365,20260719T201851-50f9dcc8,365,7.3,7300000000,169009874999600,1.31844907603327,-1.3847507458807813,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000366,20260719T201851-50f9dcc8,366,7.32,7320000000,169009894972700,1.3987507604363316,-1.469090611101193,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000367,20260719T201851-50f9dcc8,367,7.34,7340000000,169009915025500,-0.43999999999999995,0.46212655404232594,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000368,20260719T201851-50f9dcc8,368,7.36,7360000000,169009934806400,1.5686724752735284,-1.6475572850436397,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
20260719T201851-50f9dcc8|setpoint_tick=000369,20260719T201851-50f9dcc8,369,7.38,7380000000,169009954859700,1.6401081427965225,-1.7225852824711727,-0.3106987661062333,0.00025650874109527094,False,setpoint_grid,,,,,,,,,,,,,,,,,,
