flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status
F2,20260720T071112-cd18c5fb,312,208150539550100,7.0675054,1784531480430727000,commit,True,detector,FULL_QUAD,certified,1.2654288904272961,1.6053468406161286,0.037383099082472164,-0.9871325675161965,0.0,264.0,2.0,282.02836736753983,356.8868439869278,0.1461127750258445,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified
F2,20260720T071112-cd18c5fb,313,208150573979400,7.1019347,1784531480465555400,commit,True,detector,FULL_QUAD,certified,1.1940047941274192,1.5432671603051997,0.018503081503157163,-0.9775907710550984,0.0,262.0,0.0,296.0,353.42541906171607,0.13780383356066506,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified
F2,20260720T071112-cd18c5fb,314,208150602000200,7.1299555,1784531480493214800,commit,True,detector,FULL_QUAD,certified,1.139573386869149,1.4956353222427916,-0.0039462191832325515,-0.9686495446930401,0.0,260.0,0.0,314.0,357.82604347691284,0.08857906987093482,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified
F2,20260720T071112-cd18c5fb,315,208150638869800,7.1668251,1784531480528160300,commit,True,detector,FULL_QUAD,certified,1.0643050179747024,1.4338838053681504,-0.023989950909647825,-0.9605738275979981,0.0,263.0,0.0,336.0,357.6064860395,0.035191406071151066,ok,-0.31070304002823274,0.00025602409079155774,640,360,1.0,certified
F2,20260720T071112-cd18c5fb,316,208150671664100,7.1996194,1784531480562728400,commit,True,tracker,SIDE_PAIR,certified,1.005559242163126,1.330008553396087,-0.03363715019154434,-0.8698516567404255,0.0,310.3688386326044,0.4165067941440691,437.0860576943464,439.51592493519536,-0.14513023437950556,ok,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified
F2,20260720T071112-cd18c5fb,317,208150706321300,7.2342766,1784531480597732700,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,certified,0.934576036546356,1.2367973090318771,-0.02461889079593907,-0.8097092847175302,0.0,307.54627496486796,-1.062841064739021,487.11504087595273,455.2460442439641,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified
F2,20260720T071112-cd18c5fb,318,208150741119000,7.2690743,1784531480632251300,retreat,False,tracker,SIDE_PAIR_ROW_ONLY,certified,0.8693641772232963,1.1722654842256353,-0.028956830963925408,-0.785858635384349,0.0,311.7221797468551,-1.5933991943854622,515.6757653519801,448.31003745921777,,row_only_shadow,-0.31070304002823274,0.00025602409079155774,640,360,0.5,certified
F4,20260720T071333-cd18c5fb,198,208287474826700,2.9964678,1784531617366389300,hover,False,detector,FULL_QUAD,certified,5.267009075840111,6.056920164275271,0.018115539990577755,-2.9907472475341548,1.28e-07,321.0,134.0,80.02499609497022,421.4923807262776,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,199,208287510027400,3.0316685,1784531617401147700,takeoff,False,detector,FULL_QUAD,certified,5.4316478443302945,6.2572517924545386,0.02192104095637966,-3.1064322231976984,0.010064496,321.0,134.5,80.00624975587844,434.5657740194683,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,200,208287536971800,3.0586129,1784531617429032100,takeoff,False,detector,FULL_QUAD,certified,5.517253652584738,6.360788372863942,0.033814946142681865,-3.1651852089283574,0.0,321.0,134.5,78.00640999302557,430.381150459043,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,201,208287572468100,3.0941092,1784531617463816800,takeoff,False,detector,FULL_QUAD,certified,5.561775512467644,6.341997697049551,0.05208721858007281,-3.047109262884689,0.0,320.5,140.0,77.02596964660685,428.40115180457406,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,202,208287608934600,3.1305757,1784531617498265100,takeoff,False,detector,FULL_QUAD,certified,5.402708608232536,6.035573027886403,0.022939581069422576,-2.690419157882328,0.0,319.0,156.5,84.1486779456457,454.6307867083274,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,203,208287642263100,3.1639042,1784531617532988600,takeoff,False,detector,FULL_QUAD,certified,5.422642290726259,5.900929817012004,-0.0004707575340910722,-2.3272135850660005,0.0,320.5,176.0,85.0235261559999,461.0521686401953,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,204,208287678228200,3.1998693,1784531617567805200,takeoff,False,detector,FULL_QUAD,certified,5.615814998812487,5.896557960334621,-0.011510734635128767,-1.7977444706315884,0.0,321.0,206.0,82.02438661763951,460.6337806357342,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,205,208287704069900,3.225711,1784531617595553300,takeoff,False,detector,FULL_QUAD,certified,5.792881836803419,6.00985806170204,-0.008849206550677433,-1.6002611156250337,0.0,321.5,219.0,81.0,469.22342878107696,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,206,208287738536300,3.2601774,1784531617630378000,takeoff,False,detector,FULL_QUAD,certified,6.046437929671561,6.207748567894176,0.0109967997140592,-1.4059195265794315,0.0,321.0,231.5,80.05623023850174,484.0550270205963,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,207,208287773477900,3.295119,1784531617665127800,takeoff,False,detector,FULL_QUAD,certified,5.954307158079287,6.076738769850754,0.02558717693130654,-1.2133942642973485,0.0,322.0,242.5,84.00595217006948,500.1972423275109,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,208,208287808196100,3.3298372,1784531617699928100,takeoff,False,detector,FULL_QUAD,certified,5.771602094102729,6.010741914258006,-0.03303057530007673,-1.6782540356758664,0.0,322.0,218.5,82.00609733428362,473.30656310374354,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,209,208287843638100,3.3652792,1784531617734447300,takeoff,False,detector,FULL_QUAD,certified,5.301844963408477,5.87912483735238,-0.008004255288209076,-2.540567804458503,0.0,323.5,164.5,87.28115489611719,462.7511514864541,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,210,208287870612800,3.3922539,1784531617762242900,takeoff,False,detector,FULL_QUAD,certified,5.207500443495929,5.889391244785634,-0.03825138257800954,-2.7505281668941786,0.0,318.0,149.0,82.02438661763951,427.14202968883933,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,211,208287909715500,3.4313566,1784531617796987400,takeoff,False,detector,FULL_QUAD,certified,5.3155176988263975,6.01951478507979,-0.03863716353660545,-2.824595017139865,0.0,317.5,146.0,79.0,419.9258982072854,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,212,208287940572100,3.4622132,1784531617831676800,takeoff,False,detector,FULL_QUAD,certified,5.126289779998226,6.020981861405732,-0.11141886334818635,-3.156099095996952,0.0,315.0,127.0,86.02325267042627,440.9801210066113,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,213,208287975393700,3.4970348,1784531617866382100,takeoff,False,detector,FULL_QUAD,certified,4.911939111085872,6.007610140510532,-0.1859087190042052,-3.453935685207255,0.0,310.5,106.5,85.28774824088158,418.92822628083155,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,214,208288009268000,3.5309091,1784531617901089400,takeoff,False,detector,FULL_QUAD,certified,4.938221161138776,5.9959881350412125,-0.1788659642221797,-3.3961525946398616,0.0,309.0,109.0,84.2140130857092,415.8674214842669,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,215,208288037725100,3.5593662,1784531617928885800,takeoff,False,detector,FULL_QUAD,certified,4.988840994189143,6.030087359518144,-0.20393689181773839,-3.381098762573212,0.0,307.5,110.5,87.28115489611719,435.4318035659219,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,216,208288072369500,3.5940106,1784531617963564000,takeoff,False,detector,FULL_QUAD,certified,4.358178570218355,5.873385016061078,-0.3301676882328479,-3.923508684153415,0.0,298.5,67.0,91.54780172128658,398.98166761231016,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,219,208288176198100,3.6978392,1784531618067773700,takeoff,False,detector,FULL_QUAD,certified,4.347982401412674,5.832004007636616,-0.46973452131034144,-3.858324670318009,0.009922912,287.0,61.0,90.79647570252934,394.781478464891,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,220,208288204690300,3.7263314,1784531618095580700,takeoff,False,detector,FULL_QUAD,certified,4.462174695533308,5.814875756200597,-0.46616949532949536,-3.699251687600607,0.0,288.0,75.5,92.65527507918802,413.4440238660307,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,221,208288238282400,3.7599235,1784531618130203500,takeoff,False,detector,FULL_QUAD,certified,4.676028987524948,5.764751658152199,-0.46138579929754425,-3.339796061468651,0.0,287.0,100.0,94.76286192385707,443.1138892967798,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,223,208288307924700,3.8295658,1784531618199522500,takeoff,False,detector,FULL_QUAD,certified,5.110848051173994,5.70364847241806,-0.44554725328648703,-2.4924537588121307,0.0,289.0,155.0,90.79647570252934,464.0469908977389,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,224,208288343106200,3.8647473,1784531618234289600,takeoff,False,detector,FULL_QUAD,certified,5.17177836191269,5.560017955570863,-0.4420131715244262,-1.9927700814998732,0.0,290.0,180.5,90.6697303403953,468.9237494549149,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,225,208288370764400,3.8924055,1784531618262048600,takeoff,False,detector,FULL_QUAD,certified,5.2411069234412535,5.5336752656749875,-0.4039729038085358,-1.728920488625141,0.0,290.5,196.5,91.6624241442479,480.41256580182636,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,226,208288409264200,3.9309053,1784531618296968300,takeoff,False,detector,FULL_QUAD,certified,5.258572058286627,5.465504178406914,-0.41159209541512265,-1.4316940242182965,0.0,289.0,213.5,96.87620966986684,509.4305292826785,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,227,208288440074300,3.9617154,1784531618331560400,takeoff,False,detector,FULL_QUAD,certified,5.285711185079713,5.436341836772714,-0.3996853117342097,-1.2063670609530344,0.0,291.0,225.5,96.42095207992918,509.65330488491674,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,228,208288475100300,3.9967414,1784531618366255200,takeoff,False,detector,FULL_QUAD,certified,5.313369459757979,5.4185075776176665,-0.40386380497644114,-0.9824578259860426,0.0,291.0,239.0,96.33275663033837,511.85152705393784,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,229,208288509274100,4.0309152,1784531618401079400,takeoff,False,detector,FULL_QUAD,certified,5.269243575617457,5.350727584718377,-0.4044162904394554,-0.8377381993842109,0.0,292.5,246.5,99.00505037623081,521.6817256486369,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,230,208288537178700,4.0588198,1784531618428784200,takeoff,False,detector,FULL_QUAD,certified,5.233761503684063,5.306183866587012,-0.4218435917156821,-0.7650985117692017,0.0,291.5,250.0,99.02019995940222,518.2481106346175,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,231,208288571777600,4.0934187,1784531618463385000,takeoff,False,detector,FULL_QUAD,certified,5.103598619108723,5.1725855271694074,-0.432329824672587,-0.7225047360485063,0.0,291.0,254.5,100.00499987500625,510.38537926604994,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,232,208288606884700,4.1285258,1784531618498153400,takeoff,False,detector,FULL_QUAD,certified,5.081349099507375,5.137263195707901,-0.43547533750010337,-0.6178395433603482,0.0,288.0,260.0,102.17631819555841,519.1935424539797,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,253,208289308025700,4.8296668,1784531619199442600,commit,True,detector,FULL_QUAD,certified,3.436235464820484,4.124797651891942,-0.3269353536598937,-2.258175098146846,0.0,299.0,93.5,124.32618388738553,427.21404227962717,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,254,208289343657400,4.8652985,1784531619234124700,commit,True,detector,FULL_QUAD,certified,3.5582483583200437,4.109127482056837,-0.3832229266406222,-2.0191427569155356,0.0,292.0,114.0,128.0,455.4557898649656,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,255,208289376563900,4.898205,1784531619262107900,commit,True,detector,FULL_QUAD,certified,3.665154738031261,4.127412624289796,-0.40614298478247757,-1.8539750789440954,0.0,286.5,131.0,125.14391715141412,458.671820883297,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,256,208289405700600,4.9273417,1784531619296720000,commit,True,detector,FULL_QUAD,certified,3.6932835909353328,4.086452231141449,-0.40974967132690543,-1.7002509700559587,0.0,286.5,144.5,125.03599481749245,461.7933879357202,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,257,208289440391600,4.9620327,1784531619331376800,commit,True,detector,FULL_QUAD,certified,3.7680119480238377,4.03048745230777,-0.3744307966775564,-1.3808391076658402,0.0092312,288.0,168.0,128.14054783713078,482.8351152766289,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,258,208289474696500,4.9963376,1784531619366112400,commit,True,detector,FULL_QUAD,certified,3.761946717845305,3.9771003498019306,-0.3439303896327004,-1.2437025253551088,0.008369392,289.0,181.0,130.13838787997952,489.57368115076815,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,259,208289509719600,5.0313607,1784531619400790400,commit,True,detector,FULL_QUAD,certified,3.7122236855971096,3.9195528173962337,-0.31621812442843333,-1.2174956649752513,0.0,290.5,178.0,133.13526955694348,494.2279010376414,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,260,208289537546400,5.0591875,1784531619428613000,commit,True,detector,FULL_QUAD,certified,3.671123941985499,3.873443860968604,-0.31957168311486006,-1.193436335129507,0.0,289.0,177.5,132.1854757528224,485.26926481893,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,261,208289572159500,5.0938006,1784531619463254600,commit,True,detector,FULL_QUAD,certified,3.4850427044467667,3.6754716455920025,-0.3258833727191529,-1.121324749177658,0.0,289.5,184.5,135.18135966175217,471.1128112663838,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,262,208289607366600,5.1290077,1784531619497949100,commit,True,detector,FULL_QUAD,certified,3.5424240940372376,3.6854661369470825,-0.3194858018298102,-0.965308762519678,0.0,286.5,193.5,135.44740676735012,479.81215720752346,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,263,208289641932200,5.1635733,1784531619532701700,commit,True,detector,FULL_QUAD,certified,3.5295146759030027,3.622097126619429,-0.30342490802690314,-0.7550146173677097,0.008139552,287.0,207.0,140.356688476182,495.39099183783026,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,264,208289675586900,5.197228,1784531619567570300,commit,True,detector,FULL_QUAD,certified,3.540197025233399,3.619854368925492,-0.29048430927629654,-0.6971151560695255,0.0,288.5,212.5,141.28694207179942,500.18361202690784,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,265,208289704404300,5.2260454,1784531619595221700,commit,True,detector,FULL_QUAD,certified,3.508041181240004,3.5882931786370693,-0.2719797815875443,-0.7039332390114532,0.007281448,288.5,211.0,141.2267680009707,495.42931804083327,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,266,208289741923200,5.2635643,1784531619629984000,commit,True,detector,FULL_QUAD,certified,3.4629427027663002,3.5500394908422517,-0.27598132566713596,-0.7311925408400697,0.0,289.0,203.5,142.28492541376264,492.72454417523664,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,267,208289773453600,5.2950947,1784531619664671400,commit,True,detector,FULL_QUAD,certified,3.3726443151684826,3.461204055709814,-0.26057961449405986,-0.7330089379631803,0.006721088,289.5,199.5,147.16657229140046,496.3405034214233,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,268,208289808011400,5.3296525,1784531619699272900,commit,True,detector,FULL_QUAD,certified,3.271874601474427,3.3701738929030336,-0.2694359848888812,-0.7617827188107551,0.00580324,291.0,193.5,150.56227947264878,492.62089814665404,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,269,208289843219600,5.3648607,1784531619734049700,commit,True,detector,FULL_QUAD,certified,3.2173525768688886,3.320290026450091,-0.264398963789799,-0.7765703083468674,0.004877144,292.0,192.5,154.26276284314372,496.3176975483027,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,270,208289870484900,5.392126,1784531619761861800,commit,True,detector,FULL_QUAD,certified,3.2243741297586657,3.3167298427812906,-0.2520508520980189,-0.735240565594497,0.0,293.5,195.0,155.0,499.77799011259316,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,271,208289905667300,5.4273084,1784531619797060100,commit,True,detector,FULL_QUAD,certified,3.2184904953508955,3.3024792822120013,-0.24208985506075872,-0.6993431510010684,0.0,295.0,196.5,158.15498727514097,509.02032333738305,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,273,208289975106200,5.4967473,1784531619865962700,commit,True,detector,FULL_QUAD,certified,3.073789046997753,3.1707374489139104,-0.2208919371635103,-0.74605872195015,0.0,296.0,186.0,160.31219541881399,492.7658703785138,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,274,208290009668900,5.53131,1784531619900773400,commit,True,detector,FULL_QUAD,certified,2.9984982414588606,3.0913312130181034,-0.24671591749820707,-0.7102592629463677,0.0,293.5,184.5,167.2423391369542,501.47585979962355,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,275,208290037592600,5.5592337,1784531619928608400,commit,True,detector,FULL_QUAD,certified,2.9462550052554564,3.0246575875593353,-0.2756721362510969,-0.6262106987924968,0.0,290.0,191.0,172.10461934532728,507.06409617375556,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,276,208290072198900,5.59384,1784531619963246600,commit,True,detector,FULL_QUAD,certified,2.8523120137582225,2.9326733846031985,-0.27903311238802675,-0.6221172551228134,0.0,290.0,187.5,180.13605968822566,513.8042471597943,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,277,208290107169900,5.628811,1784531619997923900,commit,True,detector,FULL_QUAD,certified,2.7790967938171347,2.8727907119323826,-0.2687773636393598,-0.6762441969846122,0.007460488,297.0,175.5,175.26266002774236,487.07189655896127,-0.45,ok,-0.3106577689082355,0.0002620316247470928,640,360,1.0,certified
F4,20260720T071333-cd18c5fb,287,208290440432500,5.9620736,1784531620331164700,commit,True,tracker,SIDE_PAIR,none,2.173643894139886,2.2196839288524206,-0.05061594406468956,-0.4468858821674165,0.0,351.3193654917676,172.57697071995648,247.84286018091933,538.7221197384208,,not_certified,-0.3106577689082355,0.0002620316247470928,640,360,0.5,none
F4,20260720T071333-cd18c5fb,302,208290940189600,6.4618307,1784531620831154300,commit,True,tracker,SIDE_PAIR_ROW_ONLY,none,1.0283844811614702,1.13465845399759,0.39904175484410165,-0.26578345325733604,0.0,463.7196855041644,66.63487923781511,589.4101667076183,606.1402684809096,,not_certified,-0.3106577689082355,0.0002620316247470928,640,360,0.5,none
