t_ff,t_rel,phase,e_meas,ready,n_hist,span_s,gap_s,vz_vis,rate_auth,certified_det,feat_cert,feat_age,R,tz,admit_ok,e_cross,would_capture,owner,vz_cmd_if_term
2.9762628,7.1446919,commit,-0.45,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.002664600000000128,1.7575221847288027,1.6070369990074589,False,-0.45,False,alt,-0.5600368881088983
2.9962961,7.1647252,commit,-0.45,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.022697899999999827,1.7069420184471906,1.5732520556252714,False,-0.45,False,alt,-0.5720634508513673
3.0164872,7.1849163,commit,-0.43199096056407915,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.04288899999999973,1.6311785156023622,1.5216787507325131,False,-0.43199096056407915,False,alt,-0.567782076678307
3.0362457,7.2046748,commit,-0.4279163842958469,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.06264749999999975,1.5949126250251877,1.4914580155109523,False,-0.4279163842958469,False,alt,-0.5738229032873565
3.0561414,7.2245705,commit,-0.4294477609419636,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.08254319999999993,1.539503299837416,1.441959294565324,False,-0.4294477609419636,False,alt,-0.5956447766043491
3.0761386,7.2445677,commit,-0.4370377550247157,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.10254040000000009,1.4918812828408865,1.392110492979529,False,-0.4370377550247157,False,alt,-0.6
3.0962743,7.2647034,commit,-0.4429463559694227,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.12267610000000007,1.4621760864483313,1.358640423289292,False,-0.4429463559694227,False,alt,-0.6
3.1161998,7.2846289,commit,-0.45,True,40,1.367591142654419,0.0971980094909668,-0.0,1.0,True,certified,0.14260159999999988,1.4003196476860948,1.290922936236828,False,-0.45,False,alt,-0.6
3.1367273,7.3051564,commit,-0.45,False,40,1.4024531841278076,0.13206005096435547,-0.0,1.0,True,certified,0.00623320000000005,1.265920162854664,1.198941811847098,,,False,alt,
3.163335,7.3317641,commit,-0.45,False,40,1.4024531841278076,0.13206005096435547,-0.0,1.0,True,certified,0.03284090000000006,1.207324131149628,1.1506134206570502,,,False,alt,
3.1761637,7.3445928,commit,-0.45,False,40,1.402534008026123,0.13206005096435547,-0.0,1.0,False,probation,0.012546700000000133,1.209638140491802,1.1426831345279265,,,False,alt,
3.1960354,7.3644645,commit,-0.45,False,40,1.402846097946167,0.13206005096435547,-0.0,1.0,False,probation,0.0004721999999999227,1.1732751233263774,1.0923412166620763,,,False,alt,
3.2258839,7.394313,commit,-0.45,False,40,1.402846097946167,0.13206005096435547,-0.0,1.0,False,probation,0.030320699999999867,1.0939338623286257,1.0110170500037594,,,False,alt,
3.2361887,7.4046178,commit,-0.45,False,40,1.3957762718200684,0.13206005096435547,-0.0,1.0,False,probation,0.007944800000000196,1.086790522055597,0.989782326602423,,,False,alt,
3.2568791,7.4253082,commit,-0.45,False,40,1.3957762718200684,0.13206005096435547,-0.0,1.0,False,probation,0.028635200000000083,1.0497167423806266,0.9431911460167695,,,False,alt,
3.2764673,7.4448964,commit,,False,40,1.3957762718200684,0.13206005096435547,-0.0,1.0,False,none,0.018392400000000197,0.9598946615515744,0.8508007787153489,,,False,alt,
3.2960972,7.4645263,commit,-0.40449838278416617,False,40,1.4305119514465332,0.13206005096435547,-0.0,1.0,False,probation,0.005048600000000292,0.9768710043830927,0.8363309471143658,,,False,alt,
3.3198902,7.4883193,commit,-0.39370949550692425,False,40,1.4305119514465332,0.13206005096435547,-0.0,1.0,False,probation,0.028841600000000245,0.8975263133922279,0.7821776239996104,,,False,alt,
3.3360711,7.5045002,commit,-0.4276763571625595,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,probation,0.006534899999999677,0.8579733579109297,0.7507669051554253,,,False,alt,
3.365489,7.5339181,commit,-0.4186133038162016,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,probation,0.03595280000000001,0.7821166095086513,0.6935400295640041,,,False,alt,
3.3762496,7.5446787,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.008839800000000064,0.7713697938232452,0.682908363845156,,,False,alt,
3.3963414,7.5647705,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.002210999999999963,0.7131915121089698,0.6496248582811281,,,False,alt,
3.4247774,7.5932065,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.03064700000000009,0.6377167667745891,0.5700149292126833,,,False,alt,
3.4361727,7.6046018,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.010281900000000288,0.6301355631868464,0.5830158839162654,,,False,alt,
3.4566707,7.6250998,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.030779900000000193,0.571337226166696,0.5360733943972662,,,False,alt,
3.4807555,7.6491846,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.05486469999999999,0.515151235976053,0.4906487553338238,,,False,alt,
3.4961745,7.6646036,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.07028370000000006,0.47836395711952934,0.4597856160841269,,,False,alt,
3.5161867,7.6846158,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.0902959000000001,0.4331089501306837,0.4162357046203929,,,False,alt,
3.5364118,7.7048409,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.11052100000000031,0.3767067799498512,0.3570992355056892,,,False,alt,
3.5566355,7.7250646,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.13074470000000016,0.3505158096236722,0.3276926396309577,,,False,alt,
3.5759555,7.7443846,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.15006470000000016,0.30660526505137514,0.28391552404413123,,,False,alt,
3.596332,7.7647611,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.17044119999999996,0.2407844302353897,0.2269600179628203,,,False,alt,
3.6162712,7.7847003,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.1903804,0.20571618991997265,0.1982662344414516,,,False,alt,
3.6359555,7.8043846,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.21006470000000022,0.1572563987909435,0.15449924837564313,,,False,alt,
3.6562124,7.8246415,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.2303215999999999,0.11161848626254212,0.11024383304096234,,,False,alt,
3.676159,7.8445881,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.2502682000000003,0.0666707508613828,0.0654551896402065,,,False,alt,
3.6959538,7.8643829,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.27006299999999994,0.03027481226164171,0.02663398043617997,,,False,alt,
3.7160522,7.8844813,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,True,none,0.2901614000000001,0.038098505721114014,-0.02371276907096503,,,False,alt,
3.7360834,7.9045125,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.31019260000000015,0.0845257010298123,-0.06825029214188637,,,False,alt,
3.7559282,7.9243573,commit,,False,40,1.4375250339508057,0.13206005096435547,-0.0,1.0,False,none,0.33003740000000015,0.11580305574588794,-0.09771218595941171,,,False,alt,
6.1562121,10.3246412,commit,-0.45,False,1,0.0,inf,,0.0,True,certified,0.013565900000000575,4.6610893822470585,4.407485087527268,,,False,alt,
6.1762646,10.3446937,commit,-0.45,False,2,0.034714460372924805,0.034714460372924805,,0.023142973581949874,True,certified,0.007201499999999861,4.623148684307686,4.372898514960113,,,False,alt,
6.1960806,10.3645097,commit,-0.45,False,2,0.034714460372924805,0.034714460372924805,,0.023142973581949874,True,certified,0.02701750000000036,4.600721852948847,4.257570837175698,,,False,alt,
6.2161351,10.3845642,commit,-0.45,False,2,0.034714460372924805,0.034714460372924805,,0.023142973581949874,False,certified,0.047072,4.089100964193287,3.577328904278173,,,False,alt,
6.2363135,10.4047426,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.002564899999999426,4.316237001899475,3.586052428950486,,,False,alt,
6.256084,10.4245131,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.022335400000000227,4.296058168902645,3.35826698625822,,,False,alt,
6.2772921,10.4457212,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.04354350000000018,4.253354128947114,3.256480620744865,,,False,alt,
6.296214,10.4646431,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.06246539999999978,4.2427035522801795,3.2417143968400053,,,False,alt,
6.3200426,10.4884717,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.08629399999999965,4.20836987624457,3.2384823986471543,,,False,alt,
6.3361341,10.5045632,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.10238549999999957,4.200367521030063,3.241377252092879,,,False,alt,
6.3569232,10.5253523,commit,-0.45,False,3,0.09715080261230469,0.06243634223937988,,0.09715080261230469,True,certified,0.12317459999999958,4.165707870904997,3.310765200272861,,,False,alt,
6.3762718,10.5447009,commit,-0.45,False,4,0.23608613014221191,0.13893532752990723,-0.0,0.3147815068562826,True,certified,0.00256229999999924,4.001978108583919,3.062621944576187,,,False,alt,
