diagnostic_only,computation_commit,checkpoint_evidence_commit,report_generator_commit,criterion_commit,creation_time_utc,source_checkpoint_dir,input_manifest_path,input_manifest_sha256,observation_unit,cluster_id,cut_id,flight_id,era,recording_regime,owner_state,command_regimes,n_rows,age_min_s,age_max_s,auth_at_latch_median,auth_ge_0p999,b0_before_no_legacy_mps,b1_before_no_legacy_mps2,abs_b1_before_no_legacy_mps2,large_b1_before,large_b1_threshold_mps2,before_formula,table_role,derived_artifact_role,excluded_stream_columns,provenance_source_path,provenance_source_evidence_commit,supersede_artifact_generator_commit,criterion_ancestor_required
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T075333-fab49fbf:A2,20260719T075333-fab49fbf:A2:cut10,20260719T075333-fab49fbf,phase6b,aligned-dash,legacy_common_arm,down;flat_no_ff;up,9,0.0,0.26390790939331055,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut01,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,authority_limited,11,0.0,0.333268404006958,0.13000869750976562,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut02,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,authority_limited,10,0.0,0.29863476753234863,0.22023359934488934,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut03,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,authority_limited,9,0.0,0.26421666145324707,0.3331165313720703,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut04,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,authority_limited,8,0.0,0.2292015552520752,0.47033786773681635,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut05,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,authority_limited,7,0.0,0.1946394443511963,0.6296946207682292,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut06,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,authority_limited,6,0.0,0.16695261001586914,0.7914669513702393,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T080255-fab49fbf:A1,20260719T080255-fab49fbf:A1:cut07,20260719T080255-fab49fbf,phase6b,aligned-dash,legacy_common_arm,down;flat_no_ff,5,0.0,0.13217377662658691,0.9953371683756511,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut01,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,flat_no_ff;up,13,0.0,0.4999551773071289,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut02,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,flat_no_ff;up,13,0.0,0.5347368717193604,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut03,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,down;flat_no_ff;up,15,0.0,0.5342185497283936,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut04,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,down;flat_no_ff;up,13,0.0,0.43021178245544434,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut05,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,flat_no_ff;up,11,0.0,0.36783409118652344,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut06,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,down;flat_no_ff;up,9,0.0,0.2985107898712158,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut07,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,down;flat_no_ff,7,0.0,0.22883057594299316,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut08,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,down;flat_no_ff,5,0.0,0.1317157745361328,1.0,True,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut09,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,authority_limited,8,0.06251716613769531,0.2985804080963135,0.23143688837687176,False,3.112698991124988,5.120444147353564,5.120444147353564,True,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T134326-2477345e:A2,20260719T134326-2477345e:A2:cut10,20260719T134326-2477345e,phase6d,archive,legacy_common_arm,authority_limited,9,0.0,0.4999263286590576,0.46988503138224286,False,3.7450092687514167,1.6733414376116953,1.6733414376116953,True,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T142919-a76247fb:A1,20260719T142919-a76247fb:A1:cut01,20260719T142919-a76247fb,phase6e,archive,legacy_common_arm,authority_limited,7,0.2986485958099365,0.5001311302185059,0.5833994547526042,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
True,de19d881ce8fa0ddc27dd71d7306d0d366c43e90,c19602f384bc30b0a53d649238b429f9085b6b8f,55ba6da5a959371098c654826efff5ceec7688e1,bb998ae2a5edf79f7b2431b6b8388d496a76a522,2026-07-20T23:40:56.683708+00:00,tuning/ordered-round-A-G-DIAGNOSTIC-de19d88-20260720T220957Z,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/checkpoint_input_manifest.json,40253f9d873573596e5346c69258361c41c285249cd40f7d4613ff4b89234a59,cut,20260719T142919-a76247fb:A1,20260719T142919-a76247fb:A1:cut02,20260719T142919-a76247fb,phase6e,archive,legacy_common_arm,authority_limited,7,0.034583091735839844,0.23606562614440918,0.7965647379557292,False,0.0,0.0,0.0,False,0.35,r_v_before = v_ref_oracle_mps - v_latch_true_mps,FILTER_ONLY,RETAINED_AS_DIAGNOSTIC_PROVENANCE_STREAM_FREE_BEFORE_ONLY,legacy_activity_rms_mps;near_zero_legacy_activity;plant_signal;after_formula;b0_after_recorded_legacy_mps;b1_after_recorded_legacy_mps2;abs_b1_after_recorded_legacy_mps2;large_b1_after;prediction_filter_refutation_cut,tuning/second-mechanism-update-DIAGNOSTIC-55ba6da-20260720T234056Z/intervention_cut_b1_before_after.csv,d456b52,0183dbaf98602b24ac511d13e561b34bb481dbfe,9a85c73
