flight_id,flight,t_rel_s,feature_ts_ns,feature_mode,cert_status,range_z_m,e_side,e_full_same_ts,residual_side_minus_full,psi_age_s,maintenance_no_same_ts_full,e_reject,span_px,commit
20260720T053402-f170ead6,20260720T053402-f170ead6,5.0995942,1784525648770420992,SIDE_PAIR_ROW_ONLY,probation,4.688967926879784,,,,0.66659712,True,row_only_shadow,124.25447411464114,False
20260720T053402-f170ead6,20260720T053402-f170ead6,5.134913,1784525648805225216,SIDE_PAIR,probation,4.649821533564454,-0.45,,,0.701401344,True,ok,126.80987528181396,False
20260720T053402-f170ead6,20260720T053402-f170ead6,5.1664333,1784525648839941376,SIDE_PAIR,none,4.615044274235867,,,,0.736117504,True,not_certified,125.95371807213968,False
20260720T053635-f170ead6,20260720T053635-f170ead6,4.634725,1784525800908449792,SIDE_PAIR,certified,3.2913952830339017,-0.45,-0.45,0.0,0.0,False,ok,114.86463588935311,True
20260720T053635-f170ead6,20260720T053635-f170ead6,4.6626823,1784525800936182784,SIDE_PAIR,certified,3.2527422479807133,-0.45,-0.45,0.0,0.0,False,ok,116.10599329200022,True
20260720T053635-f170ead6,20260720T053635-f170ead6,4.6965736,1784525800971007232,SIDE_PAIR,certified,3.463083028678021,-0.45,-0.45,0.0,0.0,False,ok,113.7065735130268,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.0318144,1784525801304203776,SIDE_PAIR,probation,3.1120772470349385,-0.45,-0.45,0.0,0.0,False,ok,150.8209534081501,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.0660708,1784525801339045888,SIDE_PAIR,probation,3.202609032694984,-0.45,-0.45,0.0,0.0,False,ok,151.16882873623,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.1363216,1784525801408404224,SIDE_PAIR,certified,3.0935735942461546,-0.45,-0.45,0.0,0.0,False,ok,182.01663995170134,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.1625393,1784525801436236288,SIDE_PAIR,probation,3.19655179754558,-0.45,-0.45,0.0,0.0,False,ok,181.67206873482297,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.802474,1784525802075281920,SIDE_PAIR,none,2.203790181107725,,,,0.639045632,True,not_certified,198.94684931986825,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.8567101,1784525802103040256,SIDE_PAIR,none,2.108555125466146,,,,0.666803968,True,not_certified,214.07235785113562,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.9337624,1784525802207077632,SIDE_PAIR,none,1.962462570239306,,,,0.770841344,True,not_certified,252.268709075708,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.9690635,1784525802241808128,SIDE_PAIR,none,1.9191366184883227,,,,0.80557184,True,not_certified,256.8457640901859,True
20260720T053635-f170ead6,20260720T053635-f170ead6,5.9986445,1784525802269430528,SIDE_PAIR,none,1.8989606087668034,,,,0.83319424,True,not_certified,259.0294251025488,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.0327734,1784525802304091136,SIDE_PAIR,none,1.8708571145516992,,,,0.867854848,True,not_certified,265.9372993813853,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.0668595,1784525802338916352,SIDE_PAIR,none,1.8217344284002355,,,,0.902680064,True,not_certified,276.83005996533956,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.1011528,1784525802373747968,SIDE_PAIR,none,1.745666307984477,,,,0.93751168,True,not_certified,296.85227711873557,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.4333257,1784525802706737920,SIDE_PAIR,none,1.5410104773173687,,,,0.0,True,not_certified,322.8257740108725,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.4732147,1784525802741742848,SIDE_PAIR,none,1.5344956767647506,,,,0.0,True,not_certified,332.34838107843484,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.4944536,1784525802769367808,SIDE_PAIR,none,1.5193505685245488,,,,0.0,True,not_certified,336.92543709406334,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.5296246,1784525802803890176,SIDE_PAIR,none,1.5008966018764947,,,,0.0,True,not_certified,320.37514339041843,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.5642311,1784525802838794496,SIDE_PAIR,none,1.4711010629411931,,,,0.0,True,not_certified,327.28204532919347,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.5994406,1784525802873491712,SIDE_PAIR,none,1.4878806637811386,,,,0.0,True,not_certified,325.0211380869559,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.6340635,1784525802908097024,SIDE_PAIR_ROW_ONLY,none,1.3161102670760871,,,,0.034605312,True,not_certified,339.06239643801234,True
20260720T053635-f170ead6,20260720T053635-f170ead6,6.6611586,1784525802935735296,SIDE_PAIR_ROW_ONLY,none,1.2212511825558836,,,,0.062243584,True,not_certified,383.0717252460031,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.1298738,1784525872225384448,SIDE_PAIR_ROW_ONLY,probation,4.318494650726003,,,,0.236039168,True,row_only_shadow,131.83483873525813,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.1638856,1784525872260070144,SIDE_PAIR_ROW_ONLY,probation,4.378298779798014,,,,0.270724864,True,row_only_shadow,132.35918470039422,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.1920537,1784525872287891968,SIDE_PAIR_ROW_ONLY,probation,4.423462250778698,,,,0.298546688,True,row_only_shadow,130.39564685635955,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.2264169,1784525872322575616,SIDE_PAIR,probation,4.396742389381887,-0.45,,,0.333230336,True,ok,134.0406762905973,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.2610001,1784525872357321216,SIDE_PAIR_ROW_ONLY,probation,4.343607000049057,,,,0.367975936,True,row_only_shadow,135.43945302561008,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.2968602,1784525872392002048,SIDE_PAIR_ROW_ONLY,probation,4.30141711229648,,,,0.402656768,True,row_only_shadow,136.1593689064168,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.3301769,1784525872426784768,SIDE_PAIR_ROW_ONLY,probation,4.2619120091372515,,,,0.437439488,True,row_only_shadow,136.48097720122615,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.3572305,1784525872454477312,SIDE_PAIR_ROW_ONLY,probation,4.239117454994407,,,,0.465132032,True,row_only_shadow,137.3756568864658,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.3927056,1784525872489224192,SIDE_PAIR,probation,4.212315164957305,-0.45,,,0.499878912,True,ok,140.64339673401668,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.4267182,1784525872523876608,SIDE_PAIR_ROW_ONLY,probation,4.185543503850605,,,,0.534531328,True,row_only_shadow,137.17034486360956,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.4628017,1784525872559388672,SIDE_PAIR_ROW_ONLY,probation,4.139590423172757,,,,0.570043392,True,row_only_shadow,142.7704902827159,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.4970626,1784525872593494272,SIDE_PAIR,probation,4.1162066459032545,-0.45,,,0.604148992,True,ok,144.51045124636585,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.5260943,1784525872621184768,SIDE_PAIR_ROW_ONLY,probation,4.0686278936762275,,,,0.631839488,True,row_only_shadow,144.6651521572544,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.5628228,1784525872655981312,SIDE_PAIR_ROW_ONLY,probation,4.018063514624798,,,,0.666636032,True,row_only_shadow,146.73862829639995,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.5941554,1784525872690709504,SIDE_PAIR_ROW_ONLY,probation,3.9574174465961827,,,,0.701364224,True,row_only_shadow,149.09583094996322,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.6302576,1784525872725466368,SIDE_PAIR_ROW_ONLY,certified,3.905997284139289,,,,0.736121088,True,row_only_shadow,150.43714119056196,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.6638459,1784525872760161024,SIDE_PAIR_ROW_ONLY,certified,3.94283993422962,,,,0.770815744,True,row_only_shadow,147.35250281824824,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.6918216,1784525872787964672,SIDE_PAIR_ROW_ONLY,certified,3.950625138050778,,,,0.798619392,True,row_only_shadow,148.58002068135215,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.7609648,1784525872857401600,SIDE_PAIR_ROW_ONLY,probation,3.8915691570275244,,,,0.86805632,True,row_only_shadow,153.06767594581186,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.796052,1784525872892004096,SIDE_PAIR_ROW_ONLY,probation,3.84534312930792,,,,0.902658816,True,row_only_shadow,152.951332251969,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.829798,1784525872926589952,SIDE_PAIR_ROW_ONLY,probation,3.799436614094598,,,,0.937244672,True,row_only_shadow,154.26241160392317,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.8931621,1784525872989092864,SIDE_PAIR_ROW_ONLY,probation,3.7397190237581053,,,,0.999747584,True,row_only_shadow,157.31378554946178,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.9282608,1784525873023883520,SIDE_PAIR_ROW_ONLY,probation,3.696380488525514,,,,1.03453824,True,row_only_shadow,160.01215020859135,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.9625967,1784525873058691072,SIDE_PAIR_ROW_ONLY,probation,3.6733162455334343,,,,1.069345792,True,row_only_shadow,161.25095474739845,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,5.9979729,1784525873093433856,SIDE_PAIR_ROW_ONLY,probation,3.621347349590951,,,,1.104088576,True,row_only_shadow,164.2547823589007,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.0257067,1784525873121264640,SIDE_PAIR_ROW_ONLY,probation,3.564778232030796,,,,1.13191936,True,row_only_shadow,165.15726530323312,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.0596178,1784525873155780096,SIDE_PAIR_ROW_ONLY,probation,3.571161126358051,,,,1.166434816,True,row_only_shadow,163.96564484848568,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.0943451,1784525873190509056,SIDE_PAIR_ROW_ONLY,probation,3.538600508393327,,,,1.201163776,True,row_only_shadow,168.00841774198847,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.163986,1784525873259880192,SIDE_PAIR_ROW_ONLY,probation,3.4743885795801086,,,,1.270534912,True,row_only_shadow,171.07310417592825,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.1926195,1784525873287848448,SIDE_PAIR_ROW_ONLY,probation,3.449549581024971,,,,1.298503168,True,row_only_shadow,171.93812373238035,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.2265332,1784525873322648832,SIDE_PAIR_ROW_ONLY,probation,3.4200959964206383,,,,1.333303552,True,row_only_shadow,174.30110148544998,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.2966583,1784525873391826688,SIDE_PAIR_ROW_ONLY,probation,3.345221876465023,,,,1.402481408,True,row_only_shadow,173.80828111337706,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.6915558,1784525873787751168,SIDE_PAIR,certified,2.7163099663763814,-0.45,-0.45,0.0,0.0,False,ok,164.4128778444451,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.7258518,1784525873822442752,SIDE_PAIR,certified,2.6320412209126482,-0.45,-0.45,0.0,0.0,False,ok,167.32753810474108,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.7599626,1784525873856925184,SIDE_PAIR,certified,2.703541367092252,-0.45,-0.45,0.0,0.0,False,ok,172.0871300317949,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.7956939,1784525873891815680,SIDE_PAIR,certified,2.71043957326959,-0.45,-0.45,0.0,0.0,False,ok,171.38210924191452,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.8295943,1784525873926524928,SIDE_PAIR,certified,2.7653429838123467,-0.45,-0.45,0.0,0.0,False,ok,176.71362313074778,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,6.8571794,1784525873954262784,SIDE_PAIR,certified,2.80081202173309,-0.45,-0.45,0.0,0.0,False,ok,180.93409214593004,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,7.1920567,1784525874287578624,SIDE_PAIR,none,2.1573997230323636,,,,0.33331584,True,not_certified,271.14743131791226,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,8.2949478,1784525875391599616,SIDE_PAIR,none,-0.32257420661688074,,0.45,,0.0,False,not_certified,394.0348520734849,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,8.8013729,1784525875891682560,SIDE_PAIR,none,5.439792360165038,,,,0.500082944,True,not_certified,99.30119972809075,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,9.1635878,1784525876259665920,SIDE_PAIR,probation,6.075304855790014,-0.45,,,0.034696192,True,ok,64.5224945880251,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,9.1992541,1784525876287504128,SIDE_PAIR,probation,6.1677016793591815,-0.45,,,0.0625344,True,ok,67.33511602395913,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,9.5601818,1784525876655528192,SIDE_PAIR,none,5.501116910921438,,,,0.430558464,True,not_certified,101.2555075184705,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,9.5932668,1784525876690276096,SIDE_PAIR,none,5.461524390772761,,,,0.465306368,True,not_certified,90.91918007999413,False
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.0925261,1784525878189707264,SIDE_PAIR,none,4.066859987277205,,,,0.465091072,True,not_certified,109.56780865779649,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.1278966,1784525878224452864,SIDE_PAIR,none,3.9569251401351484,,,,0.499836672,True,not_certified,112.13430187755398,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.1627592,1784525878259339264,SIDE_PAIR,none,4.00763079257459,,,,0.534723072,True,not_certified,113.53924991200182,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.2257454,1784525878322220544,SIDE_PAIR,probation,4.026741320490506,-0.45,,,0.034878976,True,ok,113.73596736842757,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.3571538,1784525878453671424,SIDE_PAIR,certified,4.1090933708099415,-0.45,,,0.027560192,True,ok,116.42507116088137,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.42547,1784525878522996736,SIDE_PAIR,certified,3.911253841342676,-0.45,,,0.034341632,True,ok,119.42636896286785,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.4613592,1784525878557906176,SIDE_PAIR,certified,3.893296653890012,-0.45,,,0.069251072,True,ok,119.4889532682011,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.6893605,1784525878786983936,SIDE_PAIR,certified,3.034622703711843,-0.45,,,0.097039872,True,ok,151.73849511653202,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,11.7260124,1784525878821598976,SIDE_PAIR,probation,3.004095426810299,-0.45,,,0.131654912,True,ok,156.0732398028798,True
20260720T053745-5cebc2b2,20260720T053745-5cebc2b2,12.7593692,1784525879856082944,SIDE_PAIR,none,0.5937904630055554,,,,0.0,True,not_certified,256.8913447450086,True
20260720T053905-f170ead6,20260720T053905-f170ead6,4.9002329,1784525951792356352,SIDE_PAIR_ROW_ONLY,none,4.885327260511283,,,,0.236122624,True,not_certified,106.81601191954812,False
20260720T053905-f170ead6,20260720T053905-f170ead6,5.1373765,1784525952028517888,SIDE_PAIR_ROW_ONLY,none,4.998432628321584,,,,0.47228416,True,not_certified,107.10943469071685,False
20260720T053905-f170ead6,20260720T053905-f170ead6,5.2334163,1784525952125707008,SIDE_PAIR_ROW_ONLY,none,5.251343396914574,,,,0.56947328,True,not_certified,110.71206526744294,False
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,4.6622615,1784526022331648256,SIDE_PAIR_ROW_ONLY,probation,2.9810249822191954,,,,0.069127424,True,row_only_shadow,121.93261115815912,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,4.6967549,1784526022366684928,SIDE_PAIR_ROW_ONLY,none,2.72055538207231,,,,0.104164096,True,not_certified,155.3799645772142,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,4.7307448,1784526022401120768,SIDE_PAIR,probation,2.646591542455545,-0.45,,,0.138599936,True,ok,127.56207872088117,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.2607328,1784526022928987136,SIDE_PAIR,certified,3.496662876646176,-0.45,-0.45,0.0,0.0,False,ok,134.59127234634352,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.3649513,1784526023033132032,SIDE_PAIR,certified,3.4012934975004745,-0.45,-0.45,0.0,0.0,False,ok,143.19586252440257,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.3989095,1784526023067957504,SIDE_PAIR,certified,3.240678811094626,-0.45,-0.45,0.0,0.0,False,ok,147.42981668679332,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.4285873,1784526023095611392,SIDE_PAIR,certified,3.173656969532442,-0.45,-0.45,0.0,0.0,False,ok,149.8852777637559,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.4607938,1784526023130370304,SIDE_PAIR,certified,3.14685130241491,-0.45,-0.45,0.0,0.0,False,ok,154.4816917836883,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.4959392,1784526023164874496,SIDE_PAIR,certified,3.1626817642463143,-0.45,-0.45,0.0,0.0,False,ok,154.14003710889716,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.5337977,1784526023199630592,SIDE_PAIR,certified,3.155059932150347,-0.45,-0.45,0.0,0.0,False,ok,156.05221905201384,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.5660399,1784526023234375680,SIDE_PAIR,certified,3.1155955038582746,-0.45,-0.45,0.0,0.0,False,ok,158.6229007969582,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.59394,1784526023262223872,SIDE_PAIR,certified,3.06218096053091,-0.45,-0.45,0.0,0.0,False,ok,158.25367364476887,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.6281901,1784526023297000192,SIDE_PAIR,certified,2.975145996450628,-0.45,-0.45,0.0,0.0,False,ok,164.28825391995088,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.6643709,1784526023331751168,SIDE_PAIR,certified,2.946223946490677,-0.45,-0.45,0.0,0.0,False,ok,167.41925105096078,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.7001812,1784526023366494208,SIDE_PAIR,certified,2.8866100568378616,-0.45,-0.45,0.0,0.0,False,ok,170.07562614706572,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.7336212,1784526023401115392,SIDE_PAIR,certified,2.817162334011785,-0.45,-0.45,0.0,0.0,False,ok,178.82843650186285,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.7608637,1784526023428989440,SIDE_PAIR,certified,2.743943295278477,-0.45,-0.45,0.0,0.0,False,ok,181.2014229958683,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.7965567,1784526023463724800,SIDE_PAIR,certified,2.6763829008886244,-0.45,-0.45,0.0,0.0,False,ok,185.62314227991345,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.8310177,1784526023498471936,SIDE_PAIR,certified,2.5930802945112035,-0.45,-0.45,0.0,0.0,False,ok,188.61820160281303,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.8639494,1784526023533198592,SIDE_PAIR,certified,2.523198689877781,-0.45,-0.45,0.0,0.0,False,ok,194.18381656104089,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.9011039,1784526023567659776,SIDE_PAIR,certified,2.466757620404484,-0.45,-0.45,0.0,0.0,False,ok,202.34494453663598,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.9288217,1784526023595570688,SIDE_PAIR,certified,2.4030425611581205,-0.45,-0.45,0.0,0.0,False,ok,206.16225279262477,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,5.9617033,1784526023630135552,SIDE_PAIR,certified,2.3165203182730205,-0.45,-0.45,0.0,0.0,False,ok,218.72397348837154,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,6.5303903,1784526024199493888,SIDE_PAIR_ROW_ONLY,none,0.796671025865424,,,,0.569358336,True,not_certified,980.2345663858832,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,6.5649305,1784526024234341632,SIDE_PAIR_ROW_ONLY,none,0.7148750773347798,,,,0.60420608,True,not_certified,1127.310815466238,True
20260720T054016-5cebc2b2,20260720T054016-5cebc2b2,6.6281285,1784526024296902912,SIDE_PAIR_ROW_ONLY,none,0.5804267457515537,,,,0.66676736,True,not_certified,1610.2791636731663,True
20260720T062804-c38fd469,20260720T062804-c38fd469,4.5943349,1784528890340936960,SIDE_PAIR,certified,3.597030779183605,-0.45,-0.45,0.0,0.0,False,ok,109.77846258036885,True
20260720T062804-c38fd469,20260720T062804-c38fd469,4.7329825,1784528890479775488,SIDE_PAIR,certified,3.4719701705509607,-0.45,-0.45,0.0,0.0,False,ok,113.80516991769764,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.164013,1784528890910352640,SIDE_PAIR,certified,3.393620374030337,-0.45,-0.45,0.0,0.0,False,ok,149.14752484715822,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.2006266,1784528890944978688,SIDE_PAIR,certified,3.344727308973604,-0.45,-0.45,0.0,0.0,False,ok,141.49249569503945,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.2349771,1784528890979716864,SIDE_PAIR,certified,3.312985908187901,-0.45,-0.45,0.0,0.0,False,ok,143.94763607188958,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.2626394,1784528891007505408,SIDE_PAIR,certified,3.257710385317413,-0.45,-0.45,0.0,0.0,False,ok,146.67159940507082,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.2957409,1784528891042230528,SIDE_PAIR,probation,2.932151579259262,-0.45,-0.45,0.0,0.0,False,ok,203.21062226565817,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.3332607,1784528891076878592,SIDE_PAIR,probation,2.7487909685345864,-0.45,-0.45,0.0,0.0,False,ok,204.95728951615052,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.3662175,1784528891111715584,SIDE_PAIR,probation,2.671011543611293,-0.45,-0.45,0.0,0.0,False,ok,204.27613281872647,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.401163,1784528891146298112,SIDE_PAIR,probation,2.650602022746235,-0.45,-0.45,0.0,0.0,False,ok,197.34134691138166,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.4281191,1784528891174166528,SIDE_PAIR,probation,2.6408032489627447,-0.45,-0.45,0.0,0.0,False,ok,166.3750706629677,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.4634391,1784528891209056000,SIDE_PAIR,probation,2.6155388792713943,-0.45,-0.45,0.0,0.0,False,ok,173.30360743775344,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.4992727,1784528891244027648,SIDE_PAIR,certified,2.611889085393782,-0.45,-0.45,0.0,0.0,False,ok,181.11775077287118,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.5334864,1784528891278229504,SIDE_PAIR,certified,2.577498495881855,-0.45,-0.45,0.0,0.0,False,ok,185.22903948798,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.5983217,1784528891341064448,SIDE_PAIR,certified,2.3875288771894523,-0.45,-0.45,0.0,0.0,False,ok,191.9513602513867,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.6331375,1784528891375609600,SIDE_PAIR,certified,2.4173299369644106,-0.45,-0.45,0.0,0.0,False,ok,199.73673812237777,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.6654756,1784528891410504192,SIDE_PAIR,certified,2.396330621151507,-0.45,-0.45,0.0,0.0,False,ok,211.48849626294307,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.69862,1784528891445207808,SIDE_PAIR,certified,2.3665022951607186,-0.45,-0.45,0.0,0.0,False,ok,224.27763672276092,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.7376024,1784528891479815424,SIDE_PAIR,certified,2.328984517601829,-0.45,-0.45,0.0,0.0,False,ok,233.11095792541767,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.7613183,1784528891507761920,SIDE_PAIR,certified,2.2764038484699625,-0.45,-0.45,0.0,0.0,False,ok,230.90597349043753,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.7990564,1784528891542459904,SIDE_PAIR,certified,2.205829011114929,-0.45,-0.45,0.0,0.0,False,ok,235.9353829775055,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.8340617,1784528891577574400,SIDE_PAIR,certified,2.146189931967879,-0.45,-0.45,0.0,0.0,False,ok,243.98013734427457,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.8721493,1784528891612047616,SIDE_PAIR,certified,2.035070278851446,-0.45,-0.45,0.0,0.0,False,ok,247.45263942679773,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.9039356,1784528891646397696,SIDE_PAIR,certified,1.963557618527369,-0.45,-0.45,0.0,0.0,False,ok,250.78498447170978,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.9292695,1784528891674288896,SIDE_PAIR,certified,1.902412610111217,-0.45,-0.45,0.0,0.0,False,ok,256.70776044260396,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.9639203,1784528891709096192,SIDE_PAIR,certified,1.8046179651629908,-0.45,-0.45,0.0,0.0,False,ok,270.87248053473354,True
20260720T062804-c38fd469,20260720T062804-c38fd469,5.9998556,1784528891743794688,SIDE_PAIR,certified,1.6993440249983873,-0.45,-0.44717048549212546,-0.002829514507874553,0.0,False,ok,281.167722282922,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.0352613,1784528891778445312,SIDE_PAIR,certified,1.6247407290736346,-0.45,-0.41054728156057707,-0.03945271843942294,0.0,False,ok,289.2059682559301,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.0700767,1784528891813224960,SIDE_PAIR,certified,1.5524131087453132,-0.4088480811891772,-0.36555004448247863,-0.04329803670669857,0.0,False,ok,293.86691722272195,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.0969633,1784528891840853760,SIDE_PAIR,certified,1.492463993411707,-0.3979434879540166,-0.34398305750939495,-0.05396043044462162,0.0,False,ok,310.7760557451898,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.1338849,1784528891875692288,SIDE_PAIR,certified,1.3970277249409886,-0.37867440399295216,-0.33283458686598905,-0.04583981712696311,0.0,False,ok,325.51354338307453,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.1654072,1784528891910565376,SIDE_PAIR,certified,1.3174319265968548,-0.3484931090558284,-0.26862532896753777,-0.07986778008829065,0.0,False,ok,341.75558900566523,True
20260720T062804-c38fd469,20260720T062804-c38fd469,6.2015547,1784528891945083648,SIDE_PAIR,certified,1.2406072939723234,-0.3150992838219404,-0.21621559437688087,-0.09888368944505954,0.0,False,ok,363.60556887981824,True
