flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,topic,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status,cohort,setpoint_speed_xy_mps,sweep,fed,source_valid,active_sample,observer_ready,ready_legacy,shadow_owner,shadow_capture,shadow_phase,active_source,hist_n,hist_span_s,hist_gap_s,admission_score,admission_mu,admission_sigma,admission_h_tail_s,admission_vz_vis_mps,admission_e_cross_m,sigma_induced_abort,oracle_e_z,oracle_disarmed,jump_grace_consumed,applied_e_z,transition_id
20260719T163649-f170ead6,20260719T163649-f170ead6,308,155687006220800,6.2624321,1784479016896735900,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.8000715873323025,1.9428158377174438,0.01099198878209136,-0.730858971312053,0.0,322.69974605384925,139.30330929177654,290.9862559881121,523.7960917084047,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,0.5,certified,sweep29,1.6311003124642112,drop_full_below_2p0m,True,True,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,309,155687041859600,6.2980709,1784479016931423100,feature,commit,True,detector,FULL_QUAD,certified,1.7059077160280558,1.8536686276498802,0.012577779258339937,-0.725126226941393,0.0,328.0,131.5,258.43567865138124,440.86741830833836,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.6212625028869376,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,309,155687041859600,6.2980709,1784479016931423100,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.7059077160280558,1.8536686276498802,0.012577779258339937,-0.725126226941393,0.0,321.07569549828384,129.9850569474074,306.8367472541248,523.4351747017619,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,0.5,certified,sweep29,1.6212625028869376,drop_full_below_2p0m,True,True,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,310,155687076153200,6.3323645,1784479016966545000,feature,commit,True,detector,FULL_QUAD,certified,1.5938302069168642,1.7616876168962556,0.011579536762534091,-0.7504095184453085,0.0,329.0,120.5,268.6726632912251,428.21860652635826,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.5928631368464568,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,310,155687076153200,6.3323645,1784479016966545000,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.5938302069168642,1.7616876168962556,0.011579536762534091,-0.7504095184453085,0.0,321.94308021843716,121.91403325509923,316.076950360488,503.772991194708,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,0.5,certified,sweep29,1.5928631368464568,drop_full_below_2p0m,True,True,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,311,155687105251600,6.3614629,1784479016993952600,feature,commit,True,detector,FULL_QUAD,certified,1.523484993470197,1.6940121566922601,0.01467917465549585,-0.740577601284099,0.009290608,328.5,116.5,281.40007107319644,428.70878544146166,-0.44665181795303105,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.5707469017649933,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,311,155687105251600,6.3614629,1784479016993952600,feature_side,commit,True,tracker_parallel,SIDE_PAIR,certified,1.523484993470197,1.6940121566922601,0.01467917465549585,-0.740577601284099,0.009290608,323.09248119754875,115.08214740361203,332.29987405226524,506.2538714506626,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,0.5,certified,sweep29,1.5707469017649933,drop_full_below_2p0m,True,True,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,314,155687207850400,6.4640617,1784479017098217000,feature,commit,True,tracker,SIDE_PAIR,certified,1.296461906513839,1.351474211016482,0.01879876230406085,-0.38120293091339136,0.00581368,330.64456162671877,110.06946233372989,412.96372275730573,535.391735326989,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,0.5,certified,sweep29,1.6803199131727837,drop_full_below_2p0m,True,True,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6514213562373095,0.51,0.07071067811865477,0.5,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,318,155687339924600,6.5961359,1784479017230149700,feature,commit,True,tracker,SIDE_PAIR,certified,1.006769117013277,1.0560701607415468,0.03814843919123111,-0.31661463330720446,0.0,338.7395310433946,73.10539972586503,583.1608777725138,587.1083619917214,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,0.5,certified,sweep29,1.6595336090321602,drop_full_below_2p0m,True,True,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6384014717665605,0.51,0.06420073588328026,0.40270764680531085,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,358,155688675992100,7.9322034,1784479018563325500,feature,commit,True,detector,FULL_QUAD,certified,-1.3294280547176085,2.2313370809176263,0.5057016454302719,1.7192300782085173,1.006369048,478.0,182.0,66.75327707311455,-88.7436792853362,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.9718875892346999,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,359,155688707286600,7.9634979,1784479018598128700,feature,commit,True,detector,FULL_QUAD,certified,-1.3052146679642167,2.3362141377102215,0.795069945135915,1.766967727523552,1.040820048,275.0,217.5,17.46424919657298,-22.79459421634934,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.9472168788866127,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,360,155688743568000,7.9997793,1784479018632728000,feature,commit,True,detector,FULL_QUAD,certified,-1.37040543926774,2.438042466621057,0.701002047935639,1.8906708147805955,1.075471048,260.5,212.5,16.55294535724685,-22.684246353472766,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.9415177067707354,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,361,155688770291100,8.0265024,1784479018660415800,feature,commit,True,detector,FULL_QUAD,certified,-1.4245991771548314,2.511238388525478,0.6377817207791046,1.967249324588488,1.103460048,420.5,133.0,63.60031446463138,-90.6049556531024,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.9637690243280184,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,363,155688843677900,8.0998892,1784479018730447000,feature,commit,True,detector,FULL_QUAD,certified,-1.568029597461412,2.6561605132928388,0.6934067275824726,2.0287086937272303,1.172915048,393.0,148.5,91.0,-142.6906933689885,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.8284160080685523,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,364,155688875764100,8.1319754,1784479018764989500,feature,commit,True,detector,FULL_QUAD,certified,-1.6451310425368115,2.7066074083173426,0.7093901795101919,2.0288008992640365,1.207886048,380.5,147.5,96.38464608017192,-158.56537329041484,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7866982407031566,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,365,155688910993500,8.1672048,1784479018799368200,feature,commit,True,detector,FULL_QUAD,certified,-1.7423514893553054,2.7385763649970642,0.6822212662854866,1.9996464533236142,1.230486048,215.0,214.0,20.8806130178211,-36.38136719025238,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.769384501503298,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,366,155688939419900,8.1956312,1784479018827121500,feature,commit,True,detector,FULL_QUAD,certified,-1.8839965672778942,2.7893166712920157,0.572363040603539,1.9756631739706423,1.258306048,378.5,172.0,92.02716990106781,-173.3788721899113,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.827070196226079,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,370,155689087979600,8.3441909,1784479018966120700,feature,commit,True,detector,FULL_QUAD,certified,-2.513779742448804,3.0874844019780863,0.17067483449380688,1.7844723140980685,1.410967048,375.0,220.5,98.41239759298622,-247.38709147506623,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.8863015680087065,drop_full_below_2p0m,False,False,False,True,True,alt,False,position,FULL_QUAD,40,1.3330888748168945,0.06945204734802246,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,375,155689243325800,8.4995371,1784479019132513500,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.563708048,178.0,215.5,24.186773244895647,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.8168847215807782,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,376,155689270650200,8.5268615,1784479019160282800,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.591449048,171.5,227.5,25.179356624028344,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.8141862217169407,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,2,0.02776932716369629,0.02776932716369629,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,377,155689306992100,8.5632034,1784479019195023600,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.626182048,388.5,235.0,63.788713735268246,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.8073057598519955,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,3,0.06251001358032227,0.03474068641662598,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,378,155689340729700,8.596941,1784479019229918500,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.661076048,388.0,239.5,66.91038783328041,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.799474756436708,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,4,0.09740495681762695,0.03489494323730469,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,379,155689375227900,8.6314392,1784479019264746400,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.695904048,387.0,242.5,66.91038783328041,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7896653188312155,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,5,0.1322329044342041,0.03489494323730469,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,380,155689410182400,8.6663937,1784479019299317700,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.730504048,387.5,246.5,68.24954212300622,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7826656502711413,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,6,0.16680431365966797,0.03489494323730469,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,381,155689441154300,8.6973656,1784479019327126100,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.758272048,386.0,249.5,68.8839603971781,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7723712412526325,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,7,0.1946125030517578,0.03489494323730469,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,382,155689472367400,8.7285787,1784479019361868200,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.792932048,386.5,253.0,70.03570517957252,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7697145646330652,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,8,0.2293548583984375,0.03489494323730469,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,383,155689506625900,8.7628372,1784479019396945300,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.828111048,388.0,254.5,68.8839603971781,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7629494090460351,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,9,0.2644319534301758,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,384,155689542231900,8.7984432,1784479019431384700,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.862496048,387.5,258.0,71.7007670809734,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7536029933151094,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,10,0.2988710403442383,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,385,155689576528800,8.8327401,1784479019466191400,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.897258048,390.5,259.5,70.21395872616783,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7501863621202058,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,11,0.3336777687072754,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,386,155689604212300,8.8604236,1784479019493552500,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.936267048,391.5,262.0,72.3671196055225,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7495681036228223,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,12,0.3610389232635498,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,387,155689639381400,8.8955927,1784479019528377100,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.959463048,393.0,263.0,73.348483283569,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7470495661541803,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,13,0.39586353302001953,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,388,155689675636900,8.9318482,1784479019563184800,feature,commit,True,detector,FULL_QUAD,certified,,,,,1.994329048,395.5,263.0,72.3671196055225,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7366138809662386,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,14,0.43067145347595215,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,389,155689710012500,8.9662238,1784479019597995000,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.029071048,398.5,263.0,74.33034373659252,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.730706967211583,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,15,0.4654815196990967,0.03507709503173828,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,392,155689804561000,9.0607723,1784479019695051600,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.126168048,406.5,267.5,76.11832893594026,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7337279279337485,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,16,0.5625379085540771,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,393,155689843392800,9.0996041,1784479019730446400,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.161605048,410.5,268.5,76.11832893594026,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7291416227941403,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,17,0.5979328155517578,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,394,155689875113600,9.1313249,1784479019764579700,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.195733048,415.0,269.5,77.10382610480494,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7317883060616717,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,18,0.632066011428833,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,395,155689909203000,9.1654143,1784479019799188300,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.230396048,418.5,271.5,78.08969202141856,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7332263552298746,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,19,0.6666746139526367,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,396,155689938091100,9.1943024,1784479019827387000,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.271849048,423.0,273.0,79.2464510246358,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.728907339807458,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,20,0.6948733329772949,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,397,155689970742000,9.2269533,1784479019861925000,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.292952048,427.5,272.5,80.4114419718985,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7251166067931925,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,21,0.7294116020202637,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,398,155690006111400,9.2623227,1784479019896587100,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.327779048,433.0,274.5,81.39410298049853,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7284545134189204,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,22,0.764073371887207,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,399,155690041616700,9.297828,1784479019931188500,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.362336048,438.5,275.5,82.37718130647589,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7308196563021458,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,23,0.7986750602722168,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,400,155690076426600,9.3326379,1784479019966100400,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.397281048,444.0,276.5,83.3606621854697,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7251908745560471,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,24,0.8335869312286377,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,401,155690111459900,9.3676712,1784479020000461600,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.431636048,450.0,276.5,83.3606621854697,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7238511409937607,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,25,0.867948055267334,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,402,155690139885100,9.3960964,1784479020028364900,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.459490048,455.0,278.5,85.32877591996736,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7286364321030474,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,26,0.8958513736724854,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,403,155690174395400,9.4306067,1784479020062957600,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.506100048,462.0,280.0,85.5102333057278,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7317703735825984,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,27,0.9304440021514893,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,404,155690207239300,9.4634506,1784479020098085900,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.539736048,469.0,280.0,87.47571091451616,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7294544072522287,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,28,0.9655723571777344,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,405,155690243714700,9.499926,1784479020132662700,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.575505048,140.0,249.5,32.38826948140329,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7216360236099384,drop_full_below_2p0m,True,True,True,True,False,alt,False,position,FULL_QUAD,29,1.0001492500305176,0.09705638885498047,0.6100799680255744,0.51,0.05003998401278722,0.02,-0.0,-0.45,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,415,155690575707500,9.8319188,1784479020465860000,feature,commit,True,detector,FULL_QUAD,certified,,,,,2.896962048,189.0,245.5,28.442925306655784,,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7636264941108173,drop_full_below_2p0m,True,True,True,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,428,155691009465700,10.265677,1784479020896572200,feature,commit,True,detector,FULL_QUAD,certified,8.719885663559706,9.689556920986696,4.029148643210473,-1.2716401025456523,0.008363128,476.0,269.0,20.09975124224178,175.2675326983405,,scale_gate,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7449377295119533,drop_full_below_2p0m,True,False,False,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,549,155695046377900,14.3025892,1784479024930321800,feature,commit,True,detector,FULL_QUAD,certified,-0.4545185954942569,4.010590050644005,-3.7376921402771837,1.3812685709827663,1.1261962,338.0,190.5,31.953090617340916,-14.52327386909451,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.7205684613905672,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,2
20260719T163649-f170ead6,20260719T163649-f170ead6,550,155695074256900,14.3304682,1784479024965127100,feature,commit,True,detector,FULL_QUAD,certified,-0.681413796954536,4.11577547770279,-3.7587820926848314,1.531940011844941,1.1609872,336.5,213.5,34.20526275297414,-23.307937968331675,-0.45,ok,-0.310663626352603,0.00025840748429031764,640,360,1.0,certified,sweep29,1.73487618775056,drop_full_below_2p0m,False,False,False,False,False,alt,False,position,FULL_QUAD,1,0.0,inf,,,,,,,False,,False,False,,2
