flight,flight_id,frame_id,mono_ns,t_rel_s,feature_ts_ns,topic,phase,commit,source,feature_mode,cert_status,range_z_m,range_norm_m,x_m,y_down_m,gate_age_s,center_x_px,y_top_px,span_px,span_x_range,e_meas,e_reject,level_pitch_rad,level_roll_rad,image_w,image_h,det_confidence,det_cert_status,setpoint_speed_xy_mps,setpoint_vz_up_mps,truth_vz_up_mps,fixture_dir,metrology_only
F7,20260720T133443-9aa0ef5c,326,231163668958200,7.4646895,1784554492536791400,feature,recover,False,detector,FULL_QUAD,certified,8.068441315018202,9.903999456539712,5.605120971118701,-1.253825697763292,0.0,553.5,264.5,75.8023746329889,611.6070112652953,-0.45,ok,-0.3106550948059661,0.0002628226725042448,640,360,1.0,certified,0.0,-0.0,-0.6032438981299203,20260720T133508-phase7m-metrology-f1,True
F7,20260720T133443-9aa0ef5c,333,231163896587900,7.6923192,1784554492765747000,feature,recover,False,detector,FULL_QUAD,certified,7.7738429038267824,9.633694592987613,5.593277866057358,-1.044356610863169,0.0,567.5,271.5,79.51100552753688,618.1060660963747,-0.45,ok,-0.3106550948059661,0.0002628226725042448,640,360,1.0,certified,0.0,-0.0,-1.1436466032915875,20260720T133508-phase7m-metrology-f1,True
F7,20260720T133443-9aa0ef5c,369,231165098136300,8.8938676,1784554493966963300,feature,search,False,detector,FULL_QUAD,certified,5.745328032397548,7.591157050279466,-4.907100198589733,-0.7329657585147822,0.009131608,40.0,260.5,80.50465825031493,462.525669784119,-0.45,ok,-0.3106550948059661,0.0002628226725042448,640,360,1.0,certified,0.0,0.0,1.6594747117717867,20260720T133508-phase7m-metrology-f1,True
F8,20260720T134522-9aa0ef5c,200,231797862060700,2.9931064,1784555126731163600,feature,hover,False,detector,FULL_QUAD,certified,5.020451357538778,5.805937389138137,0.0900221784514146,-2.914768110942288,0.0,322.0,130.5,78.16009211867653,392.3989405825655,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,-0.0,0.09344988137013563,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,201,231797896658700,3.0277044,1784555126766061000,feature,takeoff,False,detector,FULL_QUAD,certified,5.2603157345281915,6.095381134893682,0.07594033064009334,-3.078470824756213,0.0,322.5,132.0,77.02596964660685,405.1809200993369,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.03220166184259446,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,202,231797932032400,3.0630781,1784555126800692100,feature,takeoff,False,detector,FULL_QUAD,certified,5.243630415066162,6.136768769958119,0.0420467437926275,-3.1878681085425695,0.0,321.0,126.0,84.0,440.4649548655576,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.8667220234226188,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,203,231797966982900,3.0980286,1784555126835375400,feature,takeoff,False,detector,FULL_QUAD,certified,5.361309894789857,6.09521861529343,0.03490461839286647,-2.899453025634797,0.0,322.5,142.0,81.0,434.2661014779784,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.648533753175292,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,204,231797995148500,3.1261942,1784555126863269400,feature,takeoff,False,detector,FULL_QUAD,certified,5.595569520018657,6.201329464092354,0.03414341664182856,-2.6729988956148434,0.0,322.0,159.0,78.0,436.4544225614552,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.0452133613404546,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,205,231798028657400,3.1597031,1784555126897796300,feature,takeoff,False,detector,FULL_QUAD,certified,5.862896305271159,6.296407060341539,0.0318489997101768,-2.29568604656082,1.64e-05,322.5,183.0,79.02531240052139,463.3172120959159,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,-0.12590375239571694,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,206,231798063295500,3.1943412,1784555126932684300,feature,takeoff,False,detector,FULL_QUAD,certified,5.837518046189205,6.076306704022634,-0.00806244861860982,-1.6866597815469617,1.9416e-05,318.0,214.5,84.1486779456457,491.2194260706703,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.44542101469568846,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,207,231798098696100,3.2297418,1784555126967223800,feature,takeoff,False,detector,FULL_QUAD,certified,5.927775363746396,6.104836146119697,-0.007625626673467613,-1.4596045552644437,1.7104e-05,321.0,228.0,82.0,486.0775798272045,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.4200334169907218,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,208,231798127361900,3.2584076,1784555126995231100,feature,takeoff,False,detector,FULL_QUAD,certified,6.049519186968572,6.196541514157334,0.020894995367886814,-1.3416436718976261,0.010079392,322.0,234.0,82.02438661763951,496.2081006427384,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.7370904610655804,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,209,231798161204600,3.2922503,1784555127029731600,feature,takeoff,False,detector,FULL_QUAD,certified,6.016736703406345,6.138754454534727,0.021244580703179732,-1.2176758036290505,0.0078696,320.5,241.5,83.05419917138447,499.71524852648975,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.36934104387215533,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,210,231798195720000,3.3267657,1784555127064446400,feature,takeoff,False,detector,FULL_QUAD,certified,5.976771747907291,6.152407202528343,0.03276723332355558,-1.4591916144085304,0.0,320.0,229.0,80.02499609497022,478.2911357868093,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.9922856162300883,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,211,231798230486500,3.3615322,1784555127099112200,feature,takeoff,False,detector,FULL_QUAD,certified,5.873177984368126,6.196583291251965,0.07949271437817762,-1.974108851537165,0.007691624,323.0,201.0,80.02499609497022,470.00104526412434,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.5256192511136075,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,212,231798265367200,3.3964129,1784555127133818500,feature,takeoff,False,detector,FULL_QUAD,certified,5.773129984019041,6.156374104685943,0.10086605730872147,-2.1358226384582935,0.0,322.5,189.0,81.0,467.62352870554236,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.9855742831665849,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,213,231798299423700,3.4304694,1784555127168487000,feature,takeoff,False,detector,FULL_QUAD,certified,5.566032614291857,6.111280644410313,0.11916493314760995,-2.520482447884018,0.0,324.0,169.5,82.05485969764375,456.7200252382276,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.6385349378148057,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,214,231798327965300,3.459011,1784555127196272600,feature,takeoff,False,detector,FULL_QUAD,certified,5.544294926594969,6.164922042345112,0.1363781750192109,-2.692296147994191,0.0,325.5,156.0,83.02409288875127,460.31005698825305,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.9556773542764302,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,215,231798362654300,3.4937,1784555127231026800,feature,takeoff,False,detector,FULL_QUAD,certified,5.455087032402583,5.992377483814676,0.11983531986089133,-2.4771461146965335,0.0,326.5,166.0,81.09870529176159,442.40049558172734,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.020955827764816,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,216,231798396677600,3.5277233,1784555127265889100,feature,takeoff,False,detector,FULL_QUAD,certified,5.406341789730984,5.929222075497842,0.1765474133388547,-2.4281626560061156,0.0,328.5,168.5,81.05553651663777,438.2139343589646,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.48857282992169276,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,217,231798432628500,3.5636742,1784555127300579000,feature,takeoff,False,detector,FULL_QUAD,certified,5.45963750975805,5.985596040526962,0.2799112218628278,-2.4374921395340383,0.0,334.5,168.0,81.61494961096282,445.5880402530258,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.0160141694864995,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,218,231798466751900,3.5977976,1784555127335266800,feature,takeoff,False,detector,FULL_QUAD,certified,5.509361351286846,5.96847356729497,0.28438224373657944,-2.2778808054621438,0.0,334.5,176.0,89.35882720806042,492.3100690164075,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.3819740479629852,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,219,231798494363500,3.6254092,1784555127363035800,feature,takeoff,False,detector,FULL_QUAD,certified,5.657763790777406,6.103231172701862,0.318327359846358,-2.2666731849080186,0.0,339.5,179.0,83.60023923410746,472.99040643906187,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.6514125866881619,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,220,231798528747500,3.6597932,1784555127397653000,feature,takeoff,False,detector,FULL_QUAD,certified,5.76077190154353,6.184128603547849,0.3875545563128839,-2.215119669337606,0.0,345.5,184.0,84.52810183601665,486.94711394773475,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.66284315950118,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,223,231798631798300,3.762844,1784555127501920400,feature,takeoff,False,detector,FULL_QUAD,certified,5.837322717752992,6.017698336159687,0.4528100855759397,-1.390438700635379,0.0,348.0,226.0,87.47571091451616,510.62395457289847,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.2216682408991638,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,224,231798661069900,3.7921156,1784555127529575000,feature,takeoff,False,detector,FULL_QUAD,certified,5.843768897015189,5.965130309670277,0.39333921342703404,-1.13067632539357,0.009101848,348.0,238.0,89.44271909999159,522.6825799409972,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.7947497228517291,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,225,231798695674700,3.8267204,1784555127564346600,feature,takeoff,False,detector,FULL_QUAD,certified,5.853824419191972,5.943225198712304,0.38630362264259605,-0.9515434530350657,0.008423792,348.5,248.5,88.28363381737297,516.7968914551401,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.4025987301640046,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,226,231798730120400,3.8611661,1784555127599174300,feature,takeoff,False,detector,FULL_QUAD,certified,5.77392275842108,5.845780957433399,0.3831644297737979,-0.8295516872589455,0.006970592,348.0,255.5,92.91393867445294,536.4779050869644,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.7843295381686985,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,227,231798765262500,3.8963082,1784555127633808500,feature,takeoff,False,detector,FULL_QUAD,certified,5.768367087414511,5.846928313213026,0.398963098855153,-0.8679517788662325,0.0,350.5,252.5,90.2551937563706,520.6250891324678,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.5204038462486017,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,228,231798800576300,3.931622,1784555127668540300,feature,takeoff,False,detector,FULL_QUAD,certified,5.698482062019819,5.77831759925704,0.3985889332699195,-0.8702777309553227,0.0,353.0,252.0,92.19544457292888,525.3740870987776,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.0454208784272432,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,229,231798828829100,3.9598748,1784555127696337700,feature,takeoff,False,detector,FULL_QUAD,certified,5.665250357226095,5.746257067118076,0.3950049895869237,-0.8765727177795765,0.0,353.0,250.0,93.74433316206373,531.0851169343036,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.3877239031707627,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,230,231798863581800,3.9946275,1784555127731272300,feature,takeoff,False,detector,FULL_QUAD,certified,5.643773406872819,5.7290153242009705,0.3924177875589986,-0.9030208174854131,0.0,354.5,249.0,93.62157870918435,528.3789762283452,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.7550533250596839,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,231,231798897099000,4.0281447,1784555127765735700,feature,takeoff,False,detector,FULL_QUAD,certified,5.507763858942198,5.598572167777275,0.44779445184391264,-0.898903621551438,0.0,363.5,247.5,96.79876032264049,533.1447136954473,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.7392004739851382,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,232,231798932915000,4.0639607,1784555127800494600,feature,takeoff,False,detector,FULL_QUAD,certified,5.493059906313809,5.571753638660394,0.4195437923326739,-0.8334953400518788,0.00805216,360.5,251.0,99.02019995940222,543.9238903121685,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.1392629942645072,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,233,231798967523700,4.0985694,1784555127835289500,feature,takeoff,False,detector,FULL_QUAD,certified,5.462204608621201,5.533197115848135,0.42240193200421705,-0.7759946805400996,0.006686832,361.0,254.0,100.65783625729296,549.8136970984239,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.1255961740752636,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,234,231798999473700,4.1305194,1784555127862960400,feature,takeoff,False,detector,FULL_QUAD,certified,5.330946554811173,5.402718753301968,0.43183784385958435,-0.7641301156467794,0.011443432,362.5,255.0,102.31813133555558,545.4524897379971,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.8264518870990323,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,235,231799028910100,4.1599558,1784555127897539200,feature,takeoff,False,detector,FULL_QUAD,certified,5.2495294682736855,5.324381325520011,0.4423099709457854,-0.7719059209996784,0.0,363.5,252.5,103.46980235798269,543.1677765546842,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.3702887705341487,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,236,231799063810000,4.1948557,1784555127932337500,feature,takeoff,False,detector,FULL_QUAD,certified,5.322485550638314,5.3943860253905,0.46038251127638696,-0.7473928668950043,0.0,364.5,256.5,97.41663102366043,518.4986110152968,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,1.2119915782643047,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,237,231799098381500,4.2294272,1784555127967056000,feature,takeoff,False,detector,FULL_QUAD,certified,5.293914489703356,5.352320312333343,0.48095095706005125,-0.6248906131699887,0.0,365.5,264.5,101.24228365658294,535.9679924202417,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.0,0.9521190099286332,0.5113627763100262,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,238,231799133314400,4.2643601,1784555128001878700,feature,takeoff,False,tracker,SIDE_PAIR,certified,5.603359212870874,5.667018787760466,0.555028971882454,-0.6398517896640702,0.0,359.5765674975811,263.13355765922944,101.70718406036235,569.9018868197851,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,0.5,certified,0.0,0.9521190099286332,1.4518416526442088,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,248,231799468690700,4.5997364,1784555128335139200,feature,align,False,detector,FULL_QUAD,certified,4.837809525992298,4.965546391846406,0.8935567418721387,-0.6736514743187965,0.0,381.0,256.0,108.16653826391968,523.289109206801,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.6393980425161476,-1.089005582231522,-0.6644825210274163,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,249,231799494846300,4.625892,1784555128362781900,feature,align,False,detector,FULL_QUAD,certified,4.847178869607915,4.979499056986235,0.8997893698238897,-0.7004619579286724,0.0,377.5,250.5,111.22050170719426,539.105665742303,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.6764310908195413,-1.1425428119143597,-1.129017532088758,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,250,231799529958000,4.6610037,1784555128397580200,feature,align,False,detector,FULL_QUAD,certified,4.7936672600127395,4.9190703972635434,0.8625707715466467,-0.6884616456926983,0.0,372.5,249.0,113.44161493913951,543.8013554567251,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.677987547417031,-1.1425428119143597,-1.3673761445237238,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,251,231799562352000,4.6933977,1784555128432292500,feature,align,False,detector,FULL_QUAD,certified,4.7447748053068,4.861722033411838,0.8165390744923722,-0.6758084913014102,0.0,366.0,249.5,113.28283188550682,537.5015266041586,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.6558375067240079,-1.1425428119143597,-1.6258283151799071,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,253,231799625145000,4.7561907,1784555128495556300,feature,align,False,detector,FULL_QUAD,certified,3.8917953348803764,4.020138298322397,0.8018717086786631,-0.6102808958689441,0.0,386.5,236.5,150.63200191194434,586.228922324597,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.6291743800522446,-0.7361711956221921,-0.9570006151442282,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,254,231799661136900,4.7921826,1784555128529403500,feature,align,False,detector,FULL_QUAD,certified,3.915897008576099,4.0315837893290665,0.7715565174211424,-0.5693145080099654,0.0,382.5,241.0,149.60280746028798,585.8291862083278,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,0.6278377161187233,-0.7158405818898997,-0.9286523674407001,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,258,231799800775300,4.931821,1784555128668433400,feature,commit,True,detector,FULL_QUAD,certified,3.5076903649305957,3.716328226591636,0.5574522660437384,-1.093823917555975,0.009974112,360.5,208.0,150.28306624500314,527.146463479824,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.8163237596203246,-0.05863198695456787,-0.21963722730228513,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,259,231799827330300,4.958376,1784555128696215500,feature,commit,True,detector,FULL_QUAD,certified,3.416884263410719,3.786905686917653,0.5427278017474759,-1.539806203804817,0.006999744,357.5,142.0,151.48927354766738,517.6213148605464,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.726445427561368,-0.030850915665018724,-0.05436246205835221,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,260,231799862641400,4.9936871,1784555128730976900,feature,commit,True,detector,FULL_QUAD,certified,3.3846904174931383,3.7802474568163085,0.5843672722942566,-1.578814904783858,0.006279872,367.5,128.5,137.87675656179326,466.6701367297358,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7088053974098396,-0.02025525926302793,-0.09464541603649979,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,261,231799899842600,5.0308883,1784555128765758600,feature,commit,True,detector,FULL_QUAD,certified,3.477484783373572,3.793295392355735,0.5972681426037916,-1.3926450663766161,0.00612616,369.5,153.0,135.85654198455074,472.439057473028,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7184926660646096,-0.0007194909935102475,-0.5679607761505294,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,262,231799934975900,5.0660216,1784555128800828500,feature,commit,True,detector,FULL_QUAD,certified,3.5591930397617952,3.8246355609823,0.5912542275259498,-1.26901557061932,0.005320744,368.5,169.5,133.15404612703287,473.9209541914564,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7351578287868217,0.048660281021393706,-1.1196271797642317,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,263,231799966344700,5.0973904,1784555128835056100,feature,commit,True,detector,FULL_QUAD,certified,3.5878134122857572,3.829010565874757,0.48762544059860674,-1.245447012876892,0.004444448,367.0,176.5,129.29423807734048,463.88360150515,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7451772771157747,0.0764740575989339,-1.2599089851418963,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,264,231799994108100,5.1251538,1784555128862778000,feature,commit,True,detector,FULL_QUAD,certified,3.6510791155938946,3.8690455328891002,0.5280952838740576,-1.1662975599705185,0.003937992,366.0,181.0,127.90621564255585,466.9957126871848,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.723393050085306,0.13338154433906135,-1.1048052954523242,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,265,231800029141600,5.1601873,1784555128897648300,feature,commit,True,detector,FULL_QUAD,certified,3.6879711968507065,3.8793149247522534,0.5493554482079556,-1.070589243421297,0.0,369.0,189.5,129.1239714383042,476.2054874874392,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7643124508286825,0.11344380781147392,-0.5443868326611476,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,266,231800064954200,5.1959999,1784555128932228000,feature,commit,True,detector,FULL_QUAD,certified,3.7505910840975734,3.913730409591941,0.5137767910752211,-0.9931694960100923,0.0,364.5,198.0,136.4734406395618,511.8560696788599,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7711522151721215,0.08494307736827023,-0.6929054223697988,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,267,231800097325100,5.2283708,1784555128967004200,feature,commit,True,detector,FULL_QUAD,certified,3.7665102218025437,3.9151255929689612,0.4995643348430015,-0.944481144931112,0.0,366.5,202.0,131.97348218486925,497.07946965618595,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7678226565563844,0.050893194514187064,-1.628825133199648,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,268,231800133287400,5.2643331,1784555129001672700,feature,commit,True,detector,FULL_QUAD,certified,3.8177021333288503,3.9453186059937284,0.49129047204173165,-0.8656344471297651,0.0,365.0,208.5,130.64838307457157,498.77661077975677,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7806998054249688,-0.006191172135009885,-0.3069764310216419,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,269,231800161463600,5.2925093,1784555129029430900,feature,commit,True,detector,FULL_QUAD,certified,3.8320040534253055,3.9562267987715325,0.47688753951155566,-0.8602637342749564,0.0,364.5,209.0,131.38112497615478,503.45300345220176,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7818959850558826,-0.034844146407901185,-0.6028809115851341,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,270,231800197352400,5.3283981,1784555129064368000,feature,commit,True,detector,FULL_QUAD,certified,3.843269731906351,3.9730176546964664,0.4456849471352691,-0.9030570193732664,0.007782824,361.0,207.0,132.24220203853233,508.24245237533563,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.773399121277273,-0.04475035835928154,-1.4811743925628273,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,273,231800302065300,5.433111,1784555129168393300,feature,commit,True,detector,FULL_QUAD,certified,3.647886193614545,3.930688574919998,0.33627969471858515,-1.4248350635645388,0.006172312,356.0,162.0,132.24220203853233,482.4045030295473,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.6952258391463593,0.008412442503869244,-0.45464535100312903,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,274,231800327115100,5.4581608,1784555129196087500,feature,commit,True,detector,FULL_QUAD,certified,3.6958170643644666,3.9475209910802254,0.32487355056555095,-1.3484492492913303,0.005917488,361.5,168.0,113.07077429645558,417.88889712574365,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.7027312345436156,0.024118428491012027,-0.841329476452114,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,275,231800362604200,5.4936499,1784555129231150300,feature,commit,True,detector,FULL_QUAD,certified,3.710180414461738,3.9305663675516147,0.3329655409511882,-1.2542117884996542,0.005269904,364.0,176.5,106.00471687618433,393.29662439458076,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.6816123096940971,0.08130769485212787,-1.2894106871165478,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,276,231800396297600,5.5273433,1784555129265576100,feature,commit,True,detector,FULL_QUAD,certified,3.705123834787795,3.9040139179947553,0.4417056910905481,-1.1481629341005422,0.0,366.0,182.0,102.3132444994293,379.08324080930674,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.6991887676800776,0.13838127875353737,-0.7304665459677419,20260720T134548-phase7m-metrology-f2,True
F8,20260720T134522-9aa0ef5c,277,231800431344000,5.5623897,1784555129300296800,feature,commit,True,detector,FULL_QUAD,certified,3.659595859795442,3.9135416905105385,0.4631821188132288,-1.307145374908175,0.004111344,364.0,173.5,102.00490184299969,373.2967164634821,-0.45,ok,-0.3107024719126984,0.0002505232231592992,640,360,1.0,certified,1.6976034491837078,0.14672722346567996,-0.0476068987720924,20260720T134548-phase7m-metrology-f2,True
