t_rel_s,signed_plane_m,signed_plane_dot_n_m,active_gate_index,lock_present,det_present,det_certified,det_confidence,det_class,gate_rel_age_s,commit_predicate_vector,range_m,lateral_m,true_world_dz_m,opening_off_m,abort_corridor_breach_proxy,margin_lateral_m,margin_vertical_m,last_full_quad_signed_plane_m,phase,v_cmd_body_xyz,yaw_rate,blind_hold,speed_cap_mps,v_est_body_xyz,phase_transition,exit_cause,proxy_exit_cause,collision_impulse
0.2001,0.4801666347653229,0.7494108583292896,1,True,False,False,,none,0.575924776,UNLOGGED,1.5011039062549145,0.747590905318438,0.3260797471422734,0.815610301069825,False,0.052409094681562074,0.47392025285772665,0.4713248692685882,commit,"(0.5424792019845388, 1.29316241130388, -1.2)",0.8,False,UNLOGGED,"(3.5381918542629953, -0.17671298825355677, -1.5667486016153576)",,UNLOGGED,NONE,
0.2198,0.4259281738686886,0.6869533412368884,1,True,False,False,,none,0.594163776,UNLOGGED,1.4601627500106067,0.6854922295989225,0.21965254927795955,0.7198241724510287,False,0.11450777040107751,0.5803474507220405,0.4713248692685882,commit,"(0.4937954406169005, 1.2060136924522202, -1.2)",0.8,False,UNLOGGED,"(3.583323305727625, -0.24024026678078195, -1.5659294637556385)",,UNLOGGED,NONE,
0.2397,0.3772192124218957,0.6326349662370174,1,True,False,False,,none,0.610692776,UNLOGGED,1.4274173532861048,0.6747560278864303,0.16105569653115553,0.6937107715425852,False,0.12524397211356975,0.6389443034688445,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.628655669202874, -0.22880387631169946, -1.2419585827192892)",commit→recover,UNLOGGED,RECOVER,
0.2599,0.3120903769005256,0.5685424325943047,1,True,False,False,,none,0.631456776,UNLOGGED,1.3946778626581733,0.6867151931750201,0.10590620286011529,0.6948337069699865,False,0.11328480682497999,0.6940937971398847,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.6851682661334757, -0.18599472858715194, -0.8267334774234651)",,UNLOGGED,RECOVER,
0.2797,0.23705496938451184,0.5041448184720128,1,True,False,False,,none,0.652292776,UNLOGGED,1.365846412440277,0.7638094764595192,0.09862684757292142,0.7701507458878016,False,0.0361905235404808,0.7013731524270786,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.7334631201596515, -0.10573832446510653, -1.0075769849035567)",,UNLOGGED,RECOVER,
0.2997,0.18535004222177034,0.4598959446707873,1,True,False,False,,none,0.666041776,UNLOGGED,1.3477136944963866,0.849470842935216,0.11585284463694415,0.8573345873155581,False,-0.049470842935215975,0.6841471553630559,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.7725085442201394, 0.0016839832424310058, -1.2389092276241072)",,UNLOGGED,RECOVER,
0.3199,0.08190149930085196,0.361345481421114,1,True,False,False,,none,0.698143776,UNLOGGED,1.3195112706666985,1.0346946121908733,0.11004515937245919,1.0405300945182372,False,-0.2346946121908733,0.6899548406275409,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.868443974069552, 0.1852607450641602, -0.8355666911287836)",,UNLOGGED,RECOVER,
0.3397,0.033144017144088204,0.31295478958349565,1,True,False,False,,none,0.714785776,UNLOGGED,1.3099767512161897,1.086395260266521,0.06504577621431898,1.0883407621388097,False,-0.28639526026652096,0.7349542237856811,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.92400479149848, 0.1919027015730692, -0.6102790670284398)",,UNLOGGED,RECOVER,
0.3597,0.012818004166056853,0.29304538007255226,1,True,False,False,,none,0.721587776,UNLOGGED,1.3066006075245353,1.0996640735720873,0.042295852828002856,1.1004771755341431,False,-0.29966407357208724,0.7577041471719972,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(3.9444394819371014, 0.18553692155371196, -0.559168386900542)",,UNLOGGED,RECOVER,
0.3797,-0.08363727356064367,0.2274057797712617,1,True,False,False,,none,0.749979776,UNLOGGED,1.3153439531720341,1.1038325793279793,-0.05372545665705099,1.1051392617579325,False,-0.30383257932797925,0.7462745433429491,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.061700021903845, 0.03183512030556599, 0.506788944373433)",,UNLOGGED,RECOVER,
0.4,-0.15730970654563442,0.18672679436658324,1,True,False,False,,none,0.770354776,UNLOGGED,1.3339482240874136,1.0979100554730592,-0.1218205974409937,1.104647793583881,False,-0.29791005547305915,0.6781794025590063,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.113217469621047, -0.02248196292735322, 0.9884310979067196)",,UNLOGGED,RECOVER,
0.4197,-0.2094087352224017,0.1580461391383365,1,True,False,False,,none,0.784242776,UNLOGGED,1.3495029797399085,1.0866962853736486,-0.17216098655481357,1.1002491635699674,False,-0.28669628537364855,0.6278390134451864,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.145419841850156, -0.03964414819694888, 0.9039552104840912)",,UNLOGGED,RECOVER,
0.4398,-0.34435811002906164,0.05969898684111821,1,True,False,False,,none,0.818894776,UNLOGGED,1.379573849220816,1.05001478256047,-0.32226827471580194,1.0983569021423822,False,-0.25001478256046994,0.4777317252841981,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.2372402511136915, -0.11182068064530773, -0.4397797478296017)",,UNLOGGED,RECOVER,
0.4598,-0.3994497646710998,0.009737276533994421,1,True,False,False,,none,0.832669776,UNLOGGED,1.38751841141147,1.0472502044765657,-0.3835885941070858,1.1152906349043101,False,-0.24725020447656565,0.41641140589291425,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.284770023369917, -0.1536169091108555, -1.1522408476445747)",,UNLOGGED,RECOVER,
0.4797,-0.48348214145615376,-0.06515575591801948,1,True,False,False,,none,0.853476776,UNLOGGED,1.4054752416887677,1.0484254811960603,-0.4746672613918351,1.1508714083938376,False,-0.24842548119606023,0.3253327386081649,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.325777545994976, -0.1858330915953167, -1.0224015374246278)",,UNLOGGED,GEOMETRIC_BEHIND,
0.4997,-0.5401143031371063,-0.10695782674408538,1,True,False,False,,none,0.867349776,UNLOGGED,1.4279873241013155,1.05047778441279,-0.5329927798116705,1.1779579274643792,False,-0.2504777844127899,0.26700722018832956,0.4713248692685882,recover,"(0.0, 0.0, 0.0)",0.0,False,UNLOGGED,"(4.369492809393378, -0.21619419232870568, -0.19468804746055363)",,UNLOGGED,GEOMETRIC_BEHIND,
