arm,frame_id,mono_ns,feature_ts_ns,t_rel_s,phase,raw_full_fix,det_cert_status,det_confidence,det_range_norm_m,det_z_m,prior_z_m,prior_norm_m,prior_age_s,range_mismatch_m,range_mismatch_frac,mismatch_threshold_m,accepted_full,full_feature_accepted,e_meas,e_reject,parallel_acceptance_stage,tracker_status_before,tracker_status_after,emitted_modes
parallel_tracker,299,208290841983900,1784531620733938400,6.363625,commit,True,certified,1.0,8.350925024943544,5.637128834623136,1.3267607328835187,1.3400525023644327,0.399351088,7.024164292060026,5.294220817640602,0.5307042931534075,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,300,208290869899000,1784531620761703000,6.3915401,commit,True,certified,1.0,8.098423407133215,5.421646570359919,1.239941077099176,1.2516457471782003,0.437655088,6.858482330034039,5.53129697588482,0.49597643083967036,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,301,208290905469500,1784531620796500300,6.4271106,commit,True,certified,1.0,8.29692127032418,5.525092334451849,1.18498630363346,1.1996872381557486,0.461875088,7.11193496669072,6.00170225164947,0.47399452145338405,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,303,208290974169500,1784531620865869700,6.4958106,commit,True,certified,1.0,8.076198040428432,5.301202731180772,0.9528311110800491,0.9949047051548545,0.031584944,7.123366929348383,7.476001619294246,0.38113244443201966,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,304,208291009298500,1784531620900792600,6.5309396,commit,True,certified,1.0,7.863498436629153,5.1533075893806695,0.8499298722396194,0.9059769657816293,0.077441944,7.013568564389534,8.251937946254712,0.33997194889584775,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,305,208291041871000,1784531620928324100,6.5635121,commit,True,certified,1.0,7.683898166754457,5.029269169280121,0.8126099669207764,0.8783446447666186,0.094085944,6.87128819983368,8.455825647661028,0.3250439867683106,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,308,208291141383100,1784531621032630700,6.6630242,commit,True,certified,1.0,19.86851729142958,17.420886050894495,0.5791545110686429,0.7124184592195221,0.198319944,19.289362780360936,33.3060736154306,0.23166180442745718,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,309,208291180268100,1784531621067313800,6.7019092,commit,True,certified,1.0,1.9075132709974922,1.320633797073767,0.5016966339196983,0.6788812588186858,0.233047944,1.4058166370777938,2.8021249138036057,0.20067865356787934,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,310,208291203783800,1784531621095166900,6.7254249,commit,True,certified,1.0,19.24343463270392,16.911867105906946,0.4408909151133223,0.6550479122314378,0.260910944,18.8025437175906,42.64670255851785,0.17635636604532892,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,311,208291238264800,1784531621129823900,6.7599059,commit,True,certified,1.0,18.52895754816913,16.286382041008586,0.3654513058337622,0.6339312759347521,0.295559944,18.16350624233537,49.701577070291414,0.14618052233350487,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,312,208291273075400,1784531621164422500,6.7947165,commit,True,certified,1.0,17.547723630655202,15.44805476099365,0.2896269887683371,0.6298960734072904,0.330161944,17.258096641886866,59.58732200779478,0.11585079550733485,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,313,208291308179900,1784531621199178000,6.829821,commit,True,certified,1.0,18.009769419437948,15.805169229033396,0.21330606754980364,0.6408959904777505,0.364892944,17.796463351888143,83.43158521607899,0.08532242701992146,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,314,208291342590500,1784531621233908300,6.8642316,commit,True,certified,1.0,17.23899691031109,15.07135313316009,0.13700129672680922,0.6610325947809835,0.399644944,17.101995613584283,124.83090322631715,0.05480051869072369,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,315,208291370904000,1784531621261671700,6.8925451,commit,True,certified,1.0,17.615039744113577,15.400007872775971,0.07688498549812747,0.6851248252027816,0.427372944,17.53815475861545,228.10896880565306,0.03075399419925099,False,False,,,other_prediction_inconsistent_relock,none,none,
parallel_tracker,316,208291405289300,1784531621296469400,6.9269304,commit,True,none,0.6,6.094915246478003,3.896846135910136,0.0019417256925002863,0.7287867640125693,0.462173944,,,,False,False,,,certificate_status,none,none,
parallel_tracker,317,208291440157000,1784531621331174000,6.9617981,hover,True,certified,1.0,16.515795583265945,14.324620781114284,-0.07232024503172764,0.7776109950378679,0.496769944,16.58811582829767,16588115828.29767,-0.028928098012691056,False,False,,,other_prediction_inconsistent_relock,none,none,
