series,config,run,fixture_dir,flight_id,line_no,detection_mono_ns,state_mono_ns,state_detection_dt_s,range_m,true_world_dz_m,center_px_x,center_px_y,cert_status
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6025,406526266244700,406526247687000,0.018558,2.871885,0.030283,357.578216,265.919552,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6053,406526316866800,406526308255500,0.008611,2.838220,0.030220,356.090327,265.898810,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6063,406526329358100,406526328036100,0.001322,6.942257,1.269742,98.500000,300.750000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6083,406526373892300,406526372623600,0.001269,2.741207,0.005876,354.928766,263.049699,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6088,406526384919300,406526372623600,0.012296,2.777357,0.026765,336.000000,261.750000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6116,406526430908300,406526430132700,0.000776,2.572048,0.057066,311.619038,258.288626,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6129,406526459600300,406526447686500,0.011914,2.543512,0.068326,335.000000,253.250000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6150,406526494132200,406526487829000,0.006303,2.433127,0.095281,336.250000,243.750000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6170,406526530059600,406526527916400,0.002143,2.359223,0.089378,339.250000,244.750000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6185,406526562901600,406526550734100,0.012167,2.326420,0.075467,341.000000,243.500000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6206,406526601843500,406526588562800,0.013281,2.221421,0.125333,340.750000,238.500000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6225,406526632335400,406526627674400,0.004661,2.021856,0.135614,335.500000,225.750000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6239,406526664587200,406526647896200,0.016691,1.934410,0.111729,331.500000,221.000000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6257,406526692377500,406526687836700,0.004541,1.600407,-0.023608,335.431091,198.071110,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6270,406526725958200,406526707767600,0.018191,1.552353,-0.046852,335.688171,192.046572,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6286,406526752356900,406526747809700,0.004547,1.494736,-0.122420,334.511292,186.078263,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6307,406526794674900,406526787667500,0.007007,6.733980,1.233092,23.250000,270.250000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6318,406526821614700,406526808019300,0.013595,6.415192,1.247040,13.750000,287.500000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6335,406526856891400,406526847686400,0.009205,1.439146,-0.241323,328.500000,179.500000,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6357,406526906947900,406526888053000,0.018895,1.333675,-0.377047,382.230181,196.624361,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6375,406526938243000,406526929518000,0.008725,1.250127,-0.459962,376.455551,186.094995,none
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6386,406526957990400,406526947763700,0.010227,1.708734,-0.233104,122.500000,180.250000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6403,406526990128200,406526987541300,0.002587,2.179310,-0.211829,41.750000,194.750000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6429,406527056286000,406527047647700,0.008638,1.679937,-0.557480,496.750000,179.500000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6442,406527087100800,406527068439800,0.018661,1.629651,-0.308750,480.250000,179.500000,certified
R1f,A,5,20260722T141744-raceprep-r1f-A-run5,20260722T141720-b1a8389a,6459,406527123690600,406527107519700,0.016171,1.507139,0.238217,449.500000,179.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,257,406591620119700,406591619006300,0.001113,6.345880,-1.368844,321.250000,173.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,277,406591671060600,406591654864700,0.016196,6.395296,-1.362563,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,282,406591674034000,406591654864700,0.019169,6.395296,-1.362563,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,288,406591677468700,406591675022500,0.002446,6.395296,-1.362563,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,291,406591680777300,406591675022500,0.005755,6.395296,-1.362563,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,295,406591684591000,406591675022500,0.009569,6.395296,-1.362563,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,321,406591752226500,406591734859000,0.017368,6.143251,-1.350472,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,329,406591767675700,406591755229700,0.012446,6.178042,-1.356465,321.500000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,339,406591790750200,406591774867400,0.015883,6.143251,-1.350478,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,352,406591816937400,406591815057300,0.001880,6.143251,-1.350532,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,366,406591854614100,406591834872900,0.019741,6.143251,-1.350578,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,380,406591889453700,406591875247600,0.014206,6.143251,-1.356679,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,394,406591919680200,406591915854500,0.003826,6.143251,-1.356910,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,406,406591953338400,406591934897900,0.018440,6.143251,-1.357028,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,419,406591980410900,406591975250500,0.005160,6.143251,-1.357276,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,432,406592014564100,406591994893400,0.019671,6.143251,-1.357453,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,448,406592050502900,406592035142100,0.015361,6.143251,-1.357804,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,463,406592084452400,406592075095100,0.009357,6.143251,-1.352215,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,478,406592119584800,406592115398700,0.004186,6.141279,-1.346131,321.250000,173.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,490,406592151689000,406592135104400,0.016585,6.037046,-1.236712,321.750000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,504,406592184939800,406592175081100,0.009859,6.197866,-1.348234,320.750000,172.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,520,406592221100600,406592214894900,0.006206,5.943310,-1.269088,320.500000,174.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,532,406592250516800,406592235075500,0.015441,6.130091,-1.308926,320.500000,175.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,546,406592283977600,406592274892100,0.009085,5.877549,-1.199428,325.500000,177.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,561,406592317505200,406592314932600,0.002573,6.562427,-1.308763,326.250000,179.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,575,406592355010500,406592334896700,0.020114,6.110372,-1.346561,321.250000,171.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,586,406592379347000,406592375215000,0.004132,5.723636,-1.247822,321.000000,174.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,601,406592416092600,406592415069400,0.001023,5.971885,-1.206810,320.500000,175.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,615,406592449149200,406592434890000,0.014259,6.143251,-1.351467,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,629,406592484531200,406592475122000,0.009409,6.105225,-1.338550,321.500000,173.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,645,406592520865900,406592514905300,0.005961,6.143251,-1.350897,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,660,406592555879000,406592555201400,0.000678,6.143251,-1.350699,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,670,406592581464000,406592574881600,0.006582,6.143251,-1.350648,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,685,406592617539600,406592614947700,0.002592,6.143251,-1.350567,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,698,406592651449000,406592635011500,0.016438,6.143251,-1.350534,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,712,406592687595700,406592674892400,0.012703,6.143251,-1.350487,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,727,406592720172500,406592714899300,0.005273,6.143251,-1.350472,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,739,406592748553000,406592735103800,0.013449,6.143251,-1.350475,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,753,406592781868800,406592774868500,0.007000,6.143251,-1.356445,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,768,406592817727300,406592814916000,0.002811,6.143251,-1.356507,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,782,406592854565200,406592834875100,0.019690,6.143561,-1.356650,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,796,406592888256800,406592874892500,0.013364,6.143251,-1.350705,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,809,406592916124600,406592915263700,0.000861,6.143251,-1.356753,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,823,406592950669200,406592935097600,0.015572,6.143251,-1.356742,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,837,406592984067400,406592975071800,0.008996,6.143251,-1.356756,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,853,406593021427600,406593014911400,0.006516,6.143251,-1.356835,321.250000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,868,406593055940700,406593055196000,0.000745,6.142914,-1.353592,321.250000,173.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,880,406593090123300,406593075029400,0.015094,6.144232,-1.348001,321.250000,173.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,894,406593119564300,406593114898300,0.004666,6.141191,-1.338470,321.250000,173.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,906,406593151960200,406593134979300,0.016981,6.393355,-1.374940,321.000000,173.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,920,406593185897300,406593174886800,0.011010,6.229391,-1.310941,320.750000,175.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,935,406593221674100,406593214911400,0.006763,6.097849,-1.291266,320.750000,174.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,948,406593248742300,406593234884800,0.013858,6.237855,-1.290084,321.250000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,962,406593285107500,406593275087600,0.010020,5.977774,-1.249705,324.750000,176.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,976,406593318826700,406593314911900,0.003915,6.263164,-1.278386,323.250000,178.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,993,406593361220200,406593354963500,0.006257,6.001438,-1.240090,323.000000,175.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1008,406593397817700,406593396321100,0.001497,5.978442,-1.205503,323.000000,176.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1018,406593421678700,406593414886200,0.006792,5.991952,-1.239623,320.500000,174.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1034,406593457418100,406593455361900,0.002056,6.103646,-1.254607,321.000000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1047,406593492027200,406593475636500,0.016391,5.830139,-1.230211,320.250000,176.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1062,406593526930200,406593515311400,0.011619,6.102317,-1.253904,321.000000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1076,406593557592000,406593555003400,0.002589,6.098070,-1.253817,321.500000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1087,406593587736000,406593575093600,0.012642,6.090418,-1.250175,321.500000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1101,406593622229200,406593614977200,0.007252,6.234412,-1.353189,322.000000,173.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1117,406593658307700,406593654986400,0.003321,6.034587,-1.235264,322.000000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1129,406593690607000,406593674917800,0.015689,6.064117,-1.243972,321.750000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1143,406593724044600,406593714949300,0.009095,6.071826,-1.247715,321.250000,175.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1156,406593750160100,406593734895200,0.015265,5.953508,-1.210226,322.000000,177.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1170,406593783529500,406593775028300,0.008501,5.891743,-1.288528,319.750000,174.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1184,406593817479800,406593814896900,0.002583,6.065384,-1.289780,321.250000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1201,406593855709400,406593855063900,0.000646,6.066911,-1.243687,321.000000,175.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1212,406593887762600,406593875110200,0.012652,6.105079,-1.255057,320.750000,175.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1226,406593919259000,406593914950500,0.004308,6.142201,-1.342604,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1239,406593953187200,406593935058800,0.018128,6.142201,-1.342735,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1253,406593984651000,406593975037000,0.009614,6.141191,-1.345653,321.250000,173.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1268,406594020381100,406594014878200,0.005503,6.142201,-1.342564,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1281,406594053855700,406594035069800,0.018786,6.142201,-1.342175,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1294,406594083676600,406594074880500,0.008796,6.142201,-1.341440,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1308,406594116795300,406594114880200,0.001915,6.008316,-1.228052,321.750000,176.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1322,406594152927000,406594134919800,0.018007,6.229488,-1.301617,321.250000,175.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1336,406594184869200,406594175060100,0.009809,6.400333,-1.360285,321.250000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1351,406594223144000,406594214903800,0.008240,6.276301,-1.305046,321.500000,175.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1364,406594250770600,406594234907800,0.015863,6.402605,-1.347781,321.500000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1378,406594285325400,406594275098700,0.010227,6.323788,-1.354609,322.000000,173.500000,none
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1392,406594321186100,406594314935900,0.006250,6.439732,-1.337158,322.000000,177.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1405,406594353577300,406594335061800,0.018516,6.179929,-1.336095,320.500000,173.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1419,406594388255400,406594375308400,0.012947,6.322060,-1.309351,322.250000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1432,406594417661100,406594414950800,0.002710,6.227732,-1.288565,321.000000,174.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1445,406594449923900,406594435326000,0.014598,6.214748,-1.292993,321.500000,175.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1460,406594486912700,406594474873700,0.012039,6.439675,-1.371704,321.250000,173.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1476,406594520887500,406594515004800,0.005883,6.400228,-1.358835,321.500000,174.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1489,406594554833100,406594535019000,0.019814,6.100946,-1.255830,322.250000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1502,406594582852700,406594574881100,0.007972,6.100946,-1.255758,322.250000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1516,406594616614300,406594614885300,0.001729,6.260073,-1.308116,321.500000,174.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1530,406594653240100,406594635383100,0.017857,6.260073,-1.308223,321.500000,174.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1544,406594685511300,406594675092500,0.010419,6.003051,-1.221770,322.500000,176.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1558,406594722326300,406594714896000,0.007430,5.994661,-1.275688,322.000000,175.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1572,406594749147700,406594735110400,0.014037,6.021305,-1.228802,321.750000,176.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1586,406594784175900,406594774824100,0.009352,6.177533,0.597336,321.500000,174.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1602,406594822161100,406594815007600,0.007154,6.289936,0.562772,320.250000,165.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1617,406594856187300,406594855107700,0.001080,6.208586,0.419744,322.000000,172.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1628,406594888866700,406594874977300,0.013889,6.356456,0.674737,320.750000,193.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1641,406594916638300,406594915063100,0.001575,6.406514,0.469096,321.250000,207.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1665,406594976076700,406594975602000,0.000475,6.155185,0.393489,323.364305,230.192619,probation
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1670,406594985954200,406594975602000,0.010352,6.288213,0.746499,322.500000,245.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1687,406595025928100,406595014836400,0.011092,6.282885,0.747701,322.000000,256.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1701,406595055526200,406595054964400,0.000562,6.122957,0.824734,320.250000,267.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1713,406595085792200,406595074886000,0.010906,6.004120,0.823503,320.250000,252.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1727,406595124039900,406595114834600,0.009205,5.955750,1.032665,315.750000,197.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1739,406595152554200,406595134832200,0.017722,5.744365,0.657980,315.750000,170.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1755,406595191703300,406595174832100,0.016871,5.995749,0.786037,315.250000,160.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1769,406595225841200,406595215169100,0.010672,5.953436,0.950812,311.000000,136.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1781,406595251816600,406595234836000,0.016981,6.263040,0.888564,310.000000,122.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1796,406595289057900,406595275014100,0.014044,6.185593,0.888449,308.250000,127.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1810,406595323709400,406595314828600,0.008881,6.192101,0.923469,306.750000,119.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1825,406595357033200,406595354849900,0.002183,6.005445,1.080393,302.000000,92.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1862,406595454063200,406595434825000,0.019238,5.768262,0.854931,305.750000,121.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1876,406595487895400,406595474865500,0.013030,5.804427,0.814664,306.250000,144.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1892,406595524129600,406595514856200,0.009273,5.550600,0.670342,308.000000,170.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1907,406595560350600,406595554894100,0.005457,5.585396,0.611165,304.750000,197.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1918,406595587824700,406595574958600,0.012866,5.737088,0.784338,307.000000,210.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1932,406595624859300,406595614843500,0.010016,5.760050,0.771856,306.250000,222.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1948,406595657715700,406595655136700,0.002579,5.550567,0.573066,305.500000,237.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1960,406595690096800,406595674826200,0.015271,5.319192,0.657716,309.000000,250.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1974,406595727242600,406595714853700,0.012389,5.574756,0.719588,306.750000,260.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,1987,406595754381600,406595734897500,0.019484,5.520668,0.790625,305.750000,273.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2002,406595790698300,406595775116400,0.015582,5.467157,0.730544,305.750000,284.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2015,406595820306200,406595815128600,0.005178,5.442937,0.732636,304.500000,288.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2032,406595860349100,406595854874800,0.005474,5.247943,0.651424,302.750000,288.250000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2044,406595892956900,406595875725100,0.017232,5.273058,0.734088,302.500000,289.500000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2055,406595915494000,406595914856400,0.000638,5.074811,0.634961,305.000000,293.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2072,406595958515500,406595955185200,0.003330,5.167479,0.700691,301.250000,305.750000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2084,406595990138600,406595975521600,0.014617,5.224565,0.643686,300.500000,308.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2099,406596024637900,406596014983700,0.009654,5.015564,0.749164,299.500000,308.000000,certified
R1f,B,6,20260722T141901-raceprep-r1f-B-run6,20260722T141839-1d8b4339,2112,406596053226100,406596035118900,0.018107,4.910161,0.775318,297.500000,310.500000,certified
