diagnostic_only,approach_id,cluster_id,flight,flight_id,era,recording_regime,anchor_frame_id,age_s,age_bin,v_ref_pseudo_full_mps,v_latch_true_mps,auth_at_latch,delta_latch_mps,n_full_at_latch,span_full_at_latch_s,eval_n,eval_span_s,anchor_policy,v_anchor_mps,r_v_mps,rv2_m2ps2
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,264,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.33344531059265137,6,0.20086383819580078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,264,0.3,0p30-0p40,-0.0,-0.0,1.0,0.0,11,0.33344531059265137,4,0.09715056419372559,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,265,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.3331139087677002,9,0.29865097999572754,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,265,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.3331139087677002,6,0.20086383819580078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,265,0.3,0p30-0p40,-0.0,-0.0,1.0,0.0,11,0.3331139087677002,4,0.09715056419372559,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,266,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.3332641124725342,8,0.2638740539550781,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,266,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.3332641124725342,5,0.13196110725402832,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,267,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.3332946300506592,6,0.20086383819580078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,267,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.3332946300506592,5,0.13196110725402832,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,268,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.333160400390625,5,0.13196110725402832,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,268,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.333160400390625,4,0.09715056419372559,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,269,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.33325934410095215,5,0.13196110725402832,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,270,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.3332486152648926,5,0.13196110725402832,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071333-cd18c5fb:A1,20260720T071333-cd18c5fb:A1,A109,20260720T071333-cd18c5fb,phase6l,terminal_live,271,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.33380556106567383,4,0.09715056419372559,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,272,0.2,0p20-0p30,-0.0,-0.0,0.1387942632039388,0.0,4,0.1040956974029541,4,0.19449186325073242,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,272,0.3,0p30-0p40,-0.0,-0.0,0.1387942632039388,0.0,4,0.1040956974029541,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,272,0.4,0p40-0p50,-0.0,-0.0,0.1387942632039388,0.0,4,0.1040956974029541,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,273,0.1,0p10-0p20,-0.0,-0.0,0.2196788787841797,0.0,5,0.1318073272705078,4,0.33360934257507324,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,273,0.2,0p20-0p30,-0.0,-0.0,0.2196788787841797,0.0,5,0.1318073272705078,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,273,0.3,0p30-0p40,-0.0,-0.0,0.2196788787841797,0.0,5,0.1318073272705078,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,273,0.4,0p40-0p50,-0.0,-0.0,0.2196788787841797,0.0,5,0.1318073272705078,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,274,0.1,0p10-0p20,-0.0,-0.0,0.3333706855773926,0.0,6,0.1666853427886963,4,0.33335137367248535,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,274,0.2,0p20-0p30,-0.0,-0.0,0.3333706855773926,0.0,6,0.1666853427886963,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,274,0.3,0p30-0p40,-0.0,-0.0,0.3333706855773926,0.0,6,0.1666853427886963,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,274,0.4,0p40-0p50,-0.0,-0.0,0.3333706855773926,0.0,6,0.1666853427886963,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,275,0.1,0p10-0p20,-0.0,-0.0,0.46962634722391766,0.0,7,0.20126843452453613,4,0.19449186325073242,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,275,0.2,0p20-0p30,-0.0,-0.0,0.46962634722391766,0.0,7,0.20126843452453613,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,275,0.3,0p30-0p40,-0.0,-0.0,0.46962634722391766,0.0,7,0.20126843452453613,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,276,0.1,0p10-0p20,-0.0,-0.0,0.6294670104980469,0.0,8,0.23605012893676758,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,276,0.2,0p20-0p30,-0.0,-0.0,0.6294670104980469,0.0,8,0.23605012893676758,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,276,0.3,0p30-0p40,-0.0,-0.0,0.6294670104980469,0.0,8,0.23605012893676758,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,277,0.1,0p10-0p20,-0.0,-0.0,0.8123538494110107,0.0,9,0.2707846164703369,5,0.22936415672302246,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,277,0.2,0p20-0p30,-0.0,-0.0,0.8123538494110107,0.0,9,0.2707846164703369,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T071545-cd18c5fb:A1,20260720T071545-cd18c5fb:A1,A111,20260720T071545-cd18c5fb,phase6l,terminal_live,282,0.1,0p10-0p20,-0.0,-0.0,0.7777158419291178,0.0,7,0.33330678939819336,4,0.0971071720123291,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,259,0.1,0p10-0p20,-0.0,-0.0,0.2675457000732422,0.0,4,0.20065927505493164,9,0.26353955268859863,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,259,0.2,0p20-0p30,-0.0,-0.0,0.2675457000732422,0.0,4,0.20065927505493164,9,0.33350205421447754,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,259,0.3,0p30-0p40,-0.0,-0.0,0.2675457000732422,0.0,4,0.20065927505493164,9,0.3333151340484619,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,259,0.4,0p40-0p50,-0.0,-0.0,0.2675457000732422,0.0,4,0.20065927505493164,9,0.2638235092163086,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,259,0.5,gt0p50,-0.0,-0.0,0.2675457000732422,0.0,4,0.20065927505493164,10,0.29832935333251953,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,260,0.1,0p10-0p20,-0.0,-0.0,0.3923678398132324,0.0,5,0.23542070388793945,9,0.33333706855773926,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,260,0.2,0p20-0p30,-0.0,-0.0,0.3923678398132324,0.0,5,0.23542070388793945,9,0.33334803581237793,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,260,0.3,0p30-0p40,-0.0,-0.0,0.3923678398132324,0.0,5,0.23542070388793945,8,0.2984745502471924,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,260,0.4,0p40-0p50,-0.0,-0.0,0.3923678398132324,0.0,5,0.23542070388793945,10,0.2989215850830078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,260,0.5,gt0p50,-0.0,-0.0,0.3923678398132324,0.0,5,0.23542070388793945,11,0.3349418640136719,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,261,0.1,0p10-0p20,-0.0,-0.0,0.5404047966003418,0.0,6,0.2702023983001709,8,0.29843926429748535,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,261,0.2,0p20-0p30,-0.0,-0.0,0.5404047966003418,0.0,6,0.2702023983001709,9,0.33329272270202637,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,261,0.3,0p30-0p40,-0.0,-0.0,0.5404047966003418,0.0,6,0.2702023983001709,8,0.22908854484558105,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,261,0.4,0p40-0p50,-0.0,-0.0,0.5404047966003418,0.0,6,0.2702023983001709,11,0.33318185806274414,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,261,0.5,gt0p50,-0.0,-0.0,0.5404047966003418,0.0,6,0.2702023983001709,10,0.29885125160217285,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,262,0.1,0p10-0p20,-0.0,-0.0,0.7123015721638998,0.0,7,0.30527210235595703,8,0.2989223003387451,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,262,0.2,0p20-0p30,-0.0,-0.0,0.7123015721638998,0.0,7,0.30527210235595703,9,0.3333151340484619,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,262,0.3,0p30-0p40,-0.0,-0.0,0.7123015721638998,0.0,7,0.30527210235595703,9,0.2638235092163086,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,262,0.4,0p40-0p50,-0.0,-0.0,0.7123015721638998,0.0,7,0.30527210235595703,10,0.29832935333251953,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,262,0.5,gt0p50,-0.0,-0.0,0.7123015721638998,0.0,7,0.30527210235595703,10,0.2987504005432129,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,263,0.1,0p10-0p20,-0.0,-0.0,0.9053325653076172,0.0,8,0.33949971199035645,8,0.2985720634460449,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,263,0.2,0p20-0p30,-0.0,-0.0,0.9053325653076172,0.0,8,0.33949971199035645,8,0.2984745502471924,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,263,0.3,0p30-0p40,-0.0,-0.0,0.9053325653076172,0.0,8,0.33949971199035645,10,0.2989215850830078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,263,0.4,0p40-0p50,-0.0,-0.0,0.9053325653076172,0.0,8,0.33949971199035645,10,0.30051612854003906,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,263,0.5,gt0p50,-0.0,-0.0,0.9053325653076172,0.0,8,0.33949971199035645,10,0.3055102825164795,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,264,0.1,0p10-0p20,-0.0,-0.0,0.8889993031819663,0.0,8,0.3333747386932373,9,0.33329272270202637,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,264,0.2,0p20-0p30,-0.0,-0.0,0.8889993031819663,0.0,8,0.3333747386932373,9,0.3331136703491211,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,264,0.3,0p30-0p40,-0.0,-0.0,0.8889993031819663,0.0,8,0.3333747386932373,11,0.33318185806274414,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,264,0.4,0p40-0p50,-0.0,-0.0,0.8889993031819663,0.0,8,0.3333747386932373,11,0.3335719108581543,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,264,0.5,gt0p50,-0.0,-0.0,0.8889993031819663,0.0,8,0.3333747386932373,11,0.33338236808776855,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,265,0.1,0p10-0p20,-0.0,-0.0,0.6112397511800132,0.0,8,0.22921490669250488,9,0.3333151340484619,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,265,0.2,0p20-0p30,-0.0,-0.0,0.6112397511800132,0.0,8,0.22921490669250488,9,0.2638235092163086,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,265,0.3,0p30-0p40,-0.0,-0.0,0.6112397511800132,0.0,8,0.22921490669250488,10,0.29832935333251953,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,265,0.4,0p40-0p50,-0.0,-0.0,0.6112397511800132,0.0,8,0.22921490669250488,11,0.33344149589538574,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,265,0.5,gt0p50,-0.0,-0.0,0.6112397511800132,0.0,8,0.22921490669250488,9,0.2640082836151123,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,266,0.1,0p10-0p20,-0.0,-0.0,0.791383981704712,0.0,9,0.2637946605682373,8,0.2984745502471924,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,266,0.2,0p20-0p30,-0.0,-0.0,0.791383981704712,0.0,9,0.2637946605682373,10,0.2989215850830078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,266,0.3,0p30-0p40,-0.0,-0.0,0.791383981704712,0.0,9,0.2637946605682373,10,0.30051612854003906,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,266,0.4,0p40-0p50,-0.0,-0.0,0.791383981704712,0.0,9,0.2637946605682373,11,0.33336496353149414,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,266,0.5,gt0p50,-0.0,-0.0,0.791383981704712,0.0,9,0.2637946605682373,8,0.22891020774841309,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,267,0.1,0p10-0p20,-0.0,-0.0,0.9952354431152344,0.0,10,0.2985706329345703,8,0.22908854484558105,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,267,0.2,0p20-0p30,-0.0,-0.0,0.9952354431152344,0.0,10,0.2985706329345703,11,0.33318185806274414,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,267,0.3,0p30-0p40,-0.0,-0.0,0.9952354431152344,0.0,10,0.2985706329345703,10,0.29885125160217285,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,267,0.4,0p40-0p50,-0.0,-0.0,0.9952354431152344,0.0,10,0.2985706329345703,10,0.29874324798583984,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,267,0.5,gt0p50,-0.0,-0.0,0.9952354431152344,0.0,10,0.2985706329345703,9,0.3329122066497803,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,268,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.3332393169403076,9,0.2638235092163086,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,268,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.3332393169403076,10,0.29832935333251953,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,268,0.3,0p30-0p40,-0.0,-0.0,1.0,0.0,11,0.3332393169403076,10,0.2987504005432129,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,268,0.4,0p40-0p50,-0.0,-0.0,1.0,0.0,11,0.3332393169403076,9,0.2640082836151123,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,268,0.5,gt0p50,-0.0,-0.0,1.0,0.0,11,0.3332393169403076,7,0.27074718475341797,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,269,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.33321523666381836,10,0.2989215850830078,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,269,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.33321523666381836,11,0.3349418640136719,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,269,0.3,0p30-0p40,-0.0,-0.0,1.0,0.0,11,0.33321523666381836,11,0.33336496353149414,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,269,0.4,0p40-0p50,-0.0,-0.0,1.0,0.0,11,0.33321523666381836,9,0.2640082836151123,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,269,0.5,gt0p50,-0.0,-0.0,1.0,0.0,11,0.33321523666381836,7,0.27074718475341797,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,270,0.1,0p10-0p20,-0.0,-0.0,1.0,0.0,11,0.3333909511566162,11,0.33318185806274414,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,270,0.2,0p20-0p30,-0.0,-0.0,1.0,0.0,11,0.3333909511566162,11,0.3335719108581543,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,270,0.3,0p30-0p40,-0.0,-0.0,1.0,0.0,11,0.3333909511566162,10,0.29874324798583984,old_policy_attenuated,-0.0,0.0,0.0
True,20260720T134522-9aa0ef5c:A1,20260720T134522-9aa0ef5c:A1,A113,20260720T134522-9aa0ef5c,phase7m,metrology,270,0.4,0p40-0p50,-0.0,-0.0,1.0,0.0,11,0.3333909511566162,9,0.3329122066497803,old_policy_attenuated,-0.0,0.0,0.0
