source,flight_key,mono_ns,t_rel_s,tau_s,guidance_phase,tau_le_threshold,path
live,flight,212488609000000,0.094,1.4726563557064467,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488625000000,0.11,1.4662786312416478,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488640000000,0.125,1.453533723766056,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488656000000,0.141,1.4333013249793756,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488687000000,0.172,1.4192960554476837,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488703000000,0.188,1.4039890813447242,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488718000000,0.203,1.379012294101769,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488734000000,0.219,1.379012294101769,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488765000000,0.25,1.363082700148048,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488781000000,0.266,1.354428047931519,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488796000000,0.281,1.338948638695423,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488828000000,0.313,1.324878999266742,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488843000000,0.328,1.3167132021425914,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488859000000,0.344,1.309238886757129,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488875000000,0.36,1.301154208535711,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488906000000,0.391,1.2954158069810122,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488921000000,0.406,1.2676628119084814,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488937000000,0.422,1.2608593035239963,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488968000000,0.453,1.2552738807204729,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212488984000000,0.469,1.249118762911135,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489000000000,0.485,1.2423221083191809,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489015000000,0.5,1.2284317074368432,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489046000000,0.531,1.2211320717720602,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489062000000,0.547,1.1993111883629533,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489078000000,0.563,1.1913893929601727,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489109000000,0.594,1.1758154704190573,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489125000000,0.61,1.1167606476330758,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489140000000,0.625,1.1167606476330758,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489156000000,0.641,1.1084196179123453,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489187000000,0.672,1.0811513653648683,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489203000000,0.688,1.0716539100149447,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489218000000,0.703,1.0436403629516382,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489234000000,0.719,1.0250188552319344,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489265000000,0.75,1.0156370943295476,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489281000000,0.766,0.9906640925454893,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489296000000,0.781,0.9816694336704984,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489328000000,0.813,0.9515660801809582,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489343000000,0.828,0.9321481434275213,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489375000000,0.86,0.9145020627474315,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489390000000,0.875,0.9043466483084494,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489406000000,0.891,0.8948902839256656,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489421000000,0.906,0.8725767033141719,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489437000000,0.922,0.8523738204089792,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489468000000,0.953,0.8327474294352107,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489484000000,0.969,0.8258906703309065,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489500000000,0.985,0.8155812271637702,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489515000000,1.0,0.8053882084524139,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489546000000,1.031,0.7900909917900084,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489562000000,1.047,0.7806592556857632,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489578000000,1.063,0.7708550003504668,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489609000000,1.094,0.7412640108728964,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212489625000000,1.11,0.7223921085115185,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082329-ccda84d6\flight.jsonl
live,flight,212557421000000,0.0,1.4116717775225103,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557437000000,0.016,1.4004824906241413,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557453000000,0.032,1.3779209708865974,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557468000000,0.047,1.3657953739204436,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557500000000,0.079,1.3479333874701356,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557515000000,0.094,1.3356056083423127,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557531000000,0.11,1.3240232488061776,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557562000000,0.141,1.0779558128904014,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557578000000,0.157,1.0634669750234107,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557593000000,0.172,1.0368944613726565,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557609000000,0.188,1.1439272039461363,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557640000000,0.219,1.1302935357348969,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557656000000,0.235,1.1564348247297291,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557671000000,0.25,1.1428726054081646,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557703000000,0.282,1.1500135932806583,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557718000000,0.297,1.1368068013384987,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557734000000,0.313,1.1116171293572767,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557750000000,0.329,1.1116171293572767,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557781000000,0.36,1.0971557378546852,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557796000000,0.375,1.0847685669053961,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557812000000,0.391,1.0683843165713045,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557828000000,0.407,1.0683843165713045,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557859000000,0.438,1.0772666511630498,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557875000000,0.454,1.0547925289523932,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557890000000,0.469,1.0443588046235908,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557921000000,0.5,1.0594750654877512,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557937000000,0.516,1.0493378921161145,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557953000000,0.532,1.038621425376505,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212557968000000,0.547,1.0438597858336252,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558000000000,0.579,1.0335157854922776,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558015000000,0.594,0.9048109348988983,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558031000000,0.61,0.8836823839321771,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558062000000,0.641,0.8586717402954261,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558078000000,0.657,0.8498724549434316,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558093000000,0.672,0.842325341769031,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558109000000,0.688,0.8804463503441746,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558140000000,0.719,0.8674289963126878,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558156000000,0.735,0.8611750529746187,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558171000000,0.75,0.8847368722540598,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558203000000,0.782,0.8696629254980206,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558218000000,0.797,0.8651012377268739,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558234000000,0.813,0.8479997737992307,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212558250000000,0.829,0.838808918325491,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562203000000,4.782,1.5586720736378215,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562218000000,4.797,1.5461722949228258,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562234000000,4.813,1.5058833704850245,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562250000000,4.829,1.4936602531668248,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562281000000,4.86,1.498061874703571,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562296000000,4.875,1.4862738634906911,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562312000000,4.891,1.4752116380502283,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562328000000,4.907,1.4837524682929493,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562359000000,4.938,1.4615800471192335,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562375000000,4.954,1.4386155739126147,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562390000000,4.969,1.3982386880939912,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562421000000,5.0,1.3863957195631678,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562437000000,5.016,1.3756889385509994,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562453000000,5.032,1.3638406627018655,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562468000000,5.047,1.352013424373035,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562500000000,5.079,1.365213547308049,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562515000000,5.094,1.3536948693085264,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
live,flight,212562531000000,5.11,1.3263769569034636,position,False,C:\Users\tsion\Projects\eni_dcim_qa\tuning\runtime-logs\terminal-ab-7b2626b-17fb31e-20260720T081707Z\terminal_speed1p8\20260720T082418-ccda84d6\flight.jsonl
