series,label,config,run,flight_id,fixture,sample_kind,is_grinding_flight,mono_ns,collision_id,collision_kind,threat_level,impulse,planner_phase,v_body,v_body_x,v_body_y,v_body_z,gate_index_proxy,det_age_s,det_cert,range_z_m,tx_m,ty_cam_m,true_world_dz_m,center_x_px,center_y_px,hit_class,abort_reason,env_hits_total,gate_clips_total,gates_passed,duration_s
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434783265000,1002,environment,1,0.01450857613235712,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1885514,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7200291874362662,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434799782400,1002,environment,1,0.015787754207849503,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.2050688,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7222991580199166,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434817448500,1002,environment,1,0.015285258181393147,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.2227349,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7239345906715864,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434834587700,1002,environment,1,0.013835090212523937,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.2398741,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7239345906715864,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434852378000,1002,environment,1,0.0053912256844341755,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.2576644,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7213286653232612,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434869083600,1002,environment,1,0.00515426229685545,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.27437,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7176318734581721,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434886805600,1002,environment,1,0.00664633559063077,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.292092,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7131873849621598,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434903976000,1002,environment,1,0.014524958096444607,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.3092624,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7164065634294432,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434921573100,1002,environment,1,0.011491184122860432,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.3268595,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7193151155584672,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434938517900,1002,environment,1,0.010898105800151825,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.3438043,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7201569222779561,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434952291100,1002,environment,1,0.005591318476945162,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.3575775,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7201569222779561,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434973205500,1002,environment,1,0.013703636825084686,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.3784919,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7203451737819373,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338434986869600,1002,environment,1,0.0039325593970716,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.392156,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7207934685860019,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435008101500,1002,environment,1,0.012356536462903023,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.4133879,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.7198893020659736,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435021516600,1002,environment,1,0.009089750237762928,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.426803,certified,0.686128203121727,-0.11105998368925919,-0.7684925606425406,-0.720438039873271,293.75,119.5,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435042583000,1002,environment,1,0.011113405227661133,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.020588,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435056428200,1002,environment,1,0.006817967630922794,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0344332,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435077374000,1002,environment,1,0.014142193831503391,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.055379,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435091027600,1002,environment,1,0.00717606907710433,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0690326,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435115703600,1002,environment,1,0.01278490386903286,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0937086,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435125976300,1002,environment,1,0.006590921897441149,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1039813,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435150191800,1002,environment,1,0.004261803813278675,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1281968,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435160840400,1002,environment,1,0.004592529498040676,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.006672,certified,0.6640063773085992,-0.20297307810296972,-0.33022016959847533,-0.26783186311554436,307.25,131.0,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435185714400,1002,environment,1,0.010469648987054825,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.031546,certified,0.6640063773085992,-0.20297307810296972,-0.33022016959847533,-0.2688023731501997,307.25,131.0,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435195368500,1002,environment,1,0.010636981576681137,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0412001,certified,0.6640063773085992,-0.20297307810296972,-0.33022016959847533,-0.2688023731501997,307.25,131.0,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435219922300,1002,environment,1,0.016706185415387154,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0657539,certified,0.6640063773085992,-0.20297307810296972,-0.33022016959847533,-0.27404065660107857,307.25,131.0,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435230234300,1002,environment,1,0.011695756576955318,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0049983,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435254826800,1002,environment,1,0.0036527705378830433,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0295908,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435264796100,1002,environment,1,0.005429639481008053,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0395601,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435282856300,1002,environment,1,0.011908412910997868,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0576203,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435300030100,1002,environment,1,0.019047241657972336,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0747941,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435321662300,1002,environment,1,0.022496871650218964,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0964263,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435341003500,1002,environment,1,0.004859733395278454,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.014545,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435355190600,1002,environment,1,0.0019353970419615507,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0287321,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435375750500,1002,environment,1,0.004511804785579443,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.049292,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435389902500,1002,environment,1,0.006060557905584574,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.063444,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435410414000,1002,environment,1,0.013012184761464596,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0199156,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435424527500,1002,environment,1,0.006820922717452049,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0340291,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435449107400,1002,environment,1,0.008940585888922215,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0234863,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6571520340607413,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435459031000,1002,environment,1,0.005634913686662912,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0334099,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.655558425192057,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435484502000,1002,environment,1,0.00879450049251318,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0588809,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6545176512208167,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435493907200,1002,environment,1,0.011194545775651932,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0682861,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6545176512208167,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435519807800,1002,environment,1,0.015157393179833889,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0941867,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6601953892616713,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435528601800,1002,environment,1,0.010306863114237785,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1029807,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6601953892616713,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435553342800,1002,environment,1,0.00684182858094573,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1277217,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6614980611012672,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435563197800,1002,environment,1,0.00835005659610033,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1375767,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6589508116635074,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435588293700,1002,environment,1,0.009283708408474922,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1626726,certified,0.6559257371697513,-0.07820427745122643,-0.6969841499717409,-0.6584581591301084,303.0,133.0,env_NEAR_gate_LOW_likely_floor_or_bottom,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435598036900,1002,environment,1,0.007169527467340231,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0052771,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435615960100,1002,environment,1,0.006019420921802521,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0232003,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435632786700,1002,environment,1,0.006790541112422943,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0115582,certified,0.665048218503814,-0.2541824879287907,-0.3545570910166975,-0.2816569682893039,317.0,130.75,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435650650700,1002,environment,1,0.0045551336370408535,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0294222,certified,0.665048218503814,-0.2541824879287907,-0.3545570910166975,-0.2791025885610524,317.0,130.75,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435667552000,1002,environment,1,0.006411226466298103,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0463235,certified,0.665048218503814,-0.2541824879287907,-0.3545570910166975,-0.27777245678607815,317.0,130.75,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435685173600,1002,environment,1,0.010245258919894695,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0639451,certified,0.665048218503814,-0.2541824879287907,-0.3545570910166975,-0.2812103999055709,317.0,130.75,env_NEAR_STRUCTURE_unspecified,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435702090200,1002,environment,1,0.010457387194037437,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0111747,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435720065800,1002,environment,1,0.009555185213685036,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0291503,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435736863900,1002,environment,1,0.010781273245811462,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0459484,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435755183900,1002,environment,1,0.008303469978272915,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0642684,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435771621600,1002,environment,1,0.008398174308240414,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0807061,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435785426600,1002,environment,1,0.00529844406992197,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0945111,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435806299400,1002,environment,1,0.013817810453474522,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1153839,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435820315100,1002,environment,1,0.008791294880211353,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1293996,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435841039000,1002,environment,1,0.0039406088180840015,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1501235,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435855026700,1002,environment,1,0.001151527278125286,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.1641112,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435875958600,1002,environment,1,0.003019027877599001,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0181043,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435889735900,1002,environment,1,0.0041794623248279095,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0318816,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435910702800,1002,environment,1,0.014353135600686073,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0528485,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435924347800,1002,environment,1,0.0035583272110670805,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0664935,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435949396900,1002,environment,1,0.004450376145541668,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0915426,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435959288400,1002,environment,1,0.0031221630051732063,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0044476,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
r1,r1-B-run7,B,7,20260721T192218-b0e9e73b,20260721T192255-raceprep-r1-B-run7,collision_sampled,False,338435983921100,1002,environment,1,0.008443282917141914,recover,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0,0.0290803,none,,,,,,,env_NO_GATE_IN_VIEW,environment collision (impulse=13.4),744,0,0,27.148008099989966
